temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target,prediction_probability,prediction_class,inference_threshold,temporal_year_start,temporal_year_end,project_name,hotspot_cluster,hotspot_id
MH-002_19.596164_80.340513,MH-002,19.596164,80.340513,108,28,cnn_train,0,0.1505126804113388,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.340783,MH-002,19.596164,80.340783,108,29,cnn_train,0,0.16298319399356842,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.341052,MH-002,19.596164,80.341052,108,30,cnn_train,0,0.17329713702201843,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.341322,MH-002,19.596164,80.341322,108,31,cnn_train,0,0.17285603284835815,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.341591,MH-002,19.596164,80.341591,108,32,cnn_train,0,0.17530839145183563,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.34186,MH-002,19.596164,80.34186,108,33,cnn_train,0,0.17832237482070923,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.34213,MH-002,19.596164,80.34213,108,34,cnn_train,0,0.1774040013551712,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.342399,MH-002,19.596164,80.342399,108,35,cnn_train,0,0.18293631076812744,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.342669,MH-002,19.596164,80.342669,108,36,cnn_train,0,0.2042461484670639,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.342938,MH-002,19.596164,80.342938,108,37,cnn_train,0,0.2181597203016281,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.344016,MH-002,19.596164,80.344016,108,41,cnn_train,0,0.1971210390329361,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.344286,MH-002,19.596164,80.344286,108,42,cnn_train,0,0.21349233388900757,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.344555,MH-002,19.596164,80.344555,108,43,cnn_train,0,0.20861077308654785,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.344825,MH-002,19.596164,80.344825,108,44,cnn_train,0,0.1875009536743164,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.345094,MH-002,19.596164,80.345094,108,45,cnn_train,0,0.19438426196575165,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.345364,MH-002,19.596164,80.345364,108,46,cnn_train,0,0.24111603200435638,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.345633,MH-002,19.596164,80.345633,108,47,cnn_train,0,0.2547639012336731,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.349676,MH-002,19.596164,80.349676,108,62,cnn_train,0,0.27524247765541077,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.350484,MH-002,19.596164,80.350484,108,65,cnn_train,0,0.16896109282970428,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.351023,MH-002,19.596164,80.351023,108,67,cnn_train,0,0.18248562514781952,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.351293,MH-002,19.596164,80.351293,108,68,cnn_train,0,0.219062939286232,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.351562,MH-002,19.596164,80.351562,108,69,cnn_train,0,0.23695866763591766,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.351832,MH-002,19.596164,80.351832,108,70,cnn_train,0,0.24397869408130646,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.352101,MH-002,19.596164,80.352101,108,71,cnn_train,0,0.23445282876491547,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.35291,MH-002,19.596164,80.35291,108,74,cnn_train,0,0.24156004190444946,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.353179,MH-002,19.596164,80.353179,108,75,cnn_train,0,0.25851115584373474,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.353449,MH-002,19.596164,80.353449,108,76,cnn_train,0,0.2581755220890045,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.353718,MH-002,19.596164,80.353718,108,77,cnn_train,1,0.26290982961654663,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.353988,MH-002,19.596164,80.353988,108,78,cnn_train,0,0.18164944648742676,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.354257,MH-002,19.596164,80.354257,108,79,cnn_train,0,0.16839852929115295,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.354527,MH-002,19.596164,80.354527,108,80,cnn_train,0,0.15193934738636017,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.354796,MH-002,19.596164,80.354796,108,81,cnn_train,0,0.14865367114543915,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.356144,MH-002,19.596164,80.356144,108,86,cnn_train,0,0.14526917040348053,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.356413,MH-002,19.596164,80.356413,108,87,cnn_train,0,0.14993292093276978,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.356683,MH-002,19.596164,80.356683,108,88,cnn_train,0,0.15586169064044952,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.356952,MH-002,19.596164,80.356952,108,89,cnn_train,0,0.16212999820709229,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.357222,MH-002,19.596164,80.357222,108,90,cnn_train,0,0.1628451943397522,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.596164_80.357491,MH-002,19.596164,80.357491,108,91,cnn_train,0,0.17559896409511566,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.337279,MH-002,19.595895,80.337279,109,16,cnn_train,1,0.25332406163215637,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.337549,MH-002,19.595895,80.337549,109,17,cnn_train,1,0.27378013730049133,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.337818,MH-002,19.595895,80.337818,109,18,cnn_train,1,0.2754507064819336,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.338088,MH-002,19.595895,80.338088,109,19,cnn_train,0,0.16702580451965332,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.338357,MH-002,19.595895,80.338357,109,20,cnn_train,0,0.14498521387577057,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.338627,MH-002,19.595895,80.338627,109,21,cnn_train,0,0.14152641594409943,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.338896,MH-002,19.595895,80.338896,109,22,cnn_train,0,0.13414235413074493,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.339166,MH-002,19.595895,80.339166,109,23,cnn_train,0,0.1407071053981781,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.339435,MH-002,19.595895,80.339435,109,24,cnn_train,0,0.1484697014093399,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.339705,MH-002,19.595895,80.339705,109,25,cnn_train,0,0.15336006879806519,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.339974,MH-002,19.595895,80.339974,109,26,cnn_train,0,0.15021272003650665,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.340244,MH-002,19.595895,80.340244,109,27,cnn_train,0,0.1537836194038391,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.340513,MH-002,19.595895,80.340513,109,28,cnn_train,0,0.15846426784992218,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.340783,MH-002,19.595895,80.340783,109,29,cnn_train,0,0.1682724505662918,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.341052,MH-002,19.595895,80.341052,109,30,cnn_train,0,0.15831470489501953,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.341322,MH-002,19.595895,80.341322,109,31,cnn_train,0,0.17673569917678833,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.341591,MH-002,19.595895,80.341591,109,32,cnn_train,0,0.17707353830337524,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.34186,MH-002,19.595895,80.34186,109,33,cnn_train,0,0.18591554462909698,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.34213,MH-002,19.595895,80.34213,109,34,cnn_train,0,0.2084246724843979,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.342399,MH-002,19.595895,80.342399,109,35,cnn_train,0,0.21749244630336761,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.342669,MH-002,19.595895,80.342669,109,36,cnn_train,0,0.22528985142707825,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.342938,MH-002,19.595895,80.342938,109,37,cnn_train,0,0.19868189096450806,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.343208,MH-002,19.595895,80.343208,109,38,cnn_train,0,0.20651988685131073,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.343477,MH-002,19.595895,80.343477,109,39,cnn_train,0,0.2087230533361435,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.343747,MH-002,19.595895,80.343747,109,40,cnn_train,0,0.21071679890155792,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.344016,MH-002,19.595895,80.344016,109,41,cnn_train,0,0.23929432034492493,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.344286,MH-002,19.595895,80.344286,109,42,cnn_train,0,0.17713822424411774,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.344555,MH-002,19.595895,80.344555,109,43,cnn_train,0,0.19027079641819,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.344825,MH-002,19.595895,80.344825,109,44,cnn_train,0,0.17685143649578094,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.345094,MH-002,19.595895,80.345094,109,45,cnn_train,1,0.15323640406131744,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.345364,MH-002,19.595895,80.345364,109,46,cnn_train,0,0.1434531956911087,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.348328,MH-002,19.595895,80.348328,109,57,cnn_train,1,0.14315098524093628,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.348598,MH-002,19.595895,80.348598,109,58,cnn_train,0,0.14019456505775452,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.348867,MH-002,19.595895,80.348867,109,59,cnn_train,0,0.13725483417510986,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.349406,MH-002,19.595895,80.349406,109,61,cnn_train,1,0.14822563529014587,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.349945,MH-002,19.595895,80.349945,109,63,cnn_train,0,0.14570975303649902,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.350215,MH-002,19.595895,80.350215,109,64,cnn_train,0,0.1481083184480667,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.350484,MH-002,19.595895,80.350484,109,65,cnn_train,0,0.1479366570711136,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.351293,MH-002,19.595895,80.351293,109,68,cnn_train,0,0.16474249958992004,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.351562,MH-002,19.595895,80.351562,109,69,cnn_train,0,0.16405299305915833,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.351832,MH-002,19.595895,80.351832,109,70,cnn_train,1,0.18100468814373016,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.352101,MH-002,19.595895,80.352101,109,71,cnn_train,0,0.1739879846572876,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.352371,MH-002,19.595895,80.352371,109,72,cnn_train,0,0.17741388082504272,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.35291,MH-002,19.595895,80.35291,109,74,cnn_train,0,0.18286913633346558,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.353179,MH-002,19.595895,80.353179,109,75,cnn_train,0,0.2200285941362381,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.353449,MH-002,19.595895,80.353449,109,76,cnn_train,0,0.22116751968860626,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.353718,MH-002,19.595895,80.353718,109,77,cnn_train,0,0.23331615328788757,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.353988,MH-002,19.595895,80.353988,109,78,cnn_train,0,0.24437153339385986,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.354257,MH-002,19.595895,80.354257,109,79,cnn_train,0,0.2093963474035263,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.354527,MH-002,19.595895,80.354527,109,80,cnn_train,0,0.21884118020534515,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.355605,MH-002,19.595895,80.355605,109,84,cnn_train,0,0.25567230582237244,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.356413,MH-002,19.595895,80.356413,109,87,cnn_train,0,0.2286091297864914,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.356683,MH-002,19.595895,80.356683,109,88,cnn_train,0,0.2277323305606842,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.356952,MH-002,19.595895,80.356952,109,89,cnn_train,0,0.19059376418590546,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.357222,MH-002,19.595895,80.357222,109,90,cnn_train,0,0.14264704287052155,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595895_80.357491,MH-002,19.595895,80.357491,109,91,cnn_train,0,0.13465602695941925,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.33701,MH-002,19.595625,80.33701,110,15,cnn_train,0,0.1361008882522583,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.337279,MH-002,19.595625,80.337279,110,16,cnn_train,1,0.12943026423454285,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.338357,MH-002,19.595625,80.338357,110,20,cnn_train,0,0.13674290478229523,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.338627,MH-002,19.595625,80.338627,110,21,cnn_train,0,0.14070552587509155,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.338896,MH-002,19.595625,80.338896,110,22,cnn_train,0,0.14482559263706207,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.339166,MH-002,19.595625,80.339166,110,23,cnn_train,0,0.14740079641342163,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.339435,MH-002,19.595625,80.339435,110,24,cnn_train,0,0.16373483836650848,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.339705,MH-002,19.595625,80.339705,110,25,cnn_train,0,0.15090391039848328,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.339974,MH-002,19.595625,80.339974,110,26,cnn_train,0,0.15942597389221191,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.340244,MH-002,19.595625,80.340244,110,27,cnn_train,0,0.17005862295627594,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.340513,MH-002,19.595625,80.340513,110,28,cnn_train,0,0.16754335165023804,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.340783,MH-002,19.595625,80.340783,110,29,cnn_train,1,0.17136460542678833,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.341052,MH-002,19.595625,80.341052,110,30,cnn_train,0,0.2603817284107208,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.341322,MH-002,19.595625,80.341322,110,31,cnn_train,0,0.2574627697467804,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.341591,MH-002,19.595625,80.341591,110,32,cnn_train,0,0.3078062832355499,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.34186,MH-002,19.595625,80.34186,110,33,cnn_train,0,0.28393301367759705,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.34213,MH-002,19.595625,80.34213,110,34,cnn_train,0,0.23168957233428955,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.342399,MH-002,19.595625,80.342399,110,35,cnn_train,0,0.20073719322681427,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.342669,MH-002,19.595625,80.342669,110,36,cnn_train,0,0.22235095500946045,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.342938,MH-002,19.595625,80.342938,110,37,cnn_train,0,0.23240286111831665,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.343208,MH-002,19.595625,80.343208,110,38,cnn_train,0,0.160081684589386,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.343477,MH-002,19.595625,80.343477,110,39,cnn_train,0,0.15175414085388184,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.343747,MH-002,19.595625,80.343747,110,40,cnn_train,0,0.13840103149414062,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.344016,MH-002,19.595625,80.344016,110,41,cnn_train,0,0.1355622410774231,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.344286,MH-002,19.595625,80.344286,110,42,cnn_train,0,0.1375037431716919,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.344555,MH-002,19.595625,80.344555,110,43,cnn_train,0,0.13688181340694427,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.344825,MH-002,19.595625,80.344825,110,44,cnn_train,0,0.13351868093013763,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.345094,MH-002,19.595625,80.345094,110,45,cnn_train,0,0.13404309749603271,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.345364,MH-002,19.595625,80.345364,110,46,cnn_train,0,0.1253131479024887,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.348328,MH-002,19.595625,80.348328,110,57,cnn_train,1,0.13681812584400177,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.348598,MH-002,19.595625,80.348598,110,58,cnn_train,1,0.12957002222537994,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.348867,MH-002,19.595625,80.348867,110,59,cnn_train,0,0.1286190003156662,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.349137,MH-002,19.595625,80.349137,110,60,cnn_train,0,0.15459251403808594,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.349945,MH-002,19.595625,80.349945,110,63,cnn_train,0,0.279911071062088,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.350215,MH-002,19.595625,80.350215,110,64,cnn_train,0,0.2675797939300537,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.350484,MH-002,19.595625,80.350484,110,65,cnn_train,0,0.3314797282218933,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.350754,MH-002,19.595625,80.350754,110,66,cnn_train,1,0.3210313022136688,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.351023,MH-002,19.595625,80.351023,110,67,cnn_train,0,0.33144426345825195,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.351832,MH-002,19.595625,80.351832,110,70,cnn_train,1,0.301119327545166,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.352101,MH-002,19.595625,80.352101,110,71,cnn_train,1,0.25401121377944946,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.352371,MH-002,19.595625,80.352371,110,72,cnn_train,0,0.20536279678344727,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.35264,MH-002,19.595625,80.35264,110,73,cnn_train,0,0.21114350855350494,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.353449,MH-002,19.595625,80.353449,110,76,cnn_train,0,0.24320819973945618,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.353718,MH-002,19.595625,80.353718,110,77,cnn_train,0,0.11873431503772736,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.353988,MH-002,19.595625,80.353988,110,78,cnn_train,0,0.18198612332344055,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.355066,MH-002,19.595625,80.355066,110,82,cnn_train,0,0.233490452170372,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.355335,MH-002,19.595625,80.355335,110,83,cnn_train,0,0.22586096823215485,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.355605,MH-002,19.595625,80.355605,110,84,cnn_train,0,0.21083778142929077,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.355874,MH-002,19.595625,80.355874,110,85,cnn_train,0,0.19769008457660675,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.356413,MH-002,19.595625,80.356413,110,87,cnn_train,0,0.19255833327770233,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.356683,MH-002,19.595625,80.356683,110,88,cnn_train,0,0.1882409304380417,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.356952,MH-002,19.595625,80.356952,110,89,cnn_train,0,0.1827639639377594,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.357222,MH-002,19.595625,80.357222,110,90,cnn_train,0,0.1850719153881073,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595625_80.357491,MH-002,19.595625,80.357491,110,91,cnn_train,0,0.12425947189331055,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.33674,MH-002,19.595356,80.33674,111,14,cnn_train,0,0.236483633518219,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.338357,MH-002,19.595356,80.338357,111,20,cnn_train,0,0.20977908372879028,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.338627,MH-002,19.595356,80.338627,111,21,cnn_train,0,0.19423118233680725,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.338896,MH-002,19.595356,80.338896,111,22,cnn_train,0,0.16776099801063538,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.339166,MH-002,19.595356,80.339166,111,23,cnn_train,0,0.16381601989269257,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.339435,MH-002,19.595356,80.339435,111,24,cnn_train,0,0.16051121056079865,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.339705,MH-002,19.595356,80.339705,111,25,cnn_train,0,0.14016598463058472,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.339974,MH-002,19.595356,80.339974,111,26,cnn_train,0,0.19992035627365112,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.340244,MH-002,19.595356,80.340244,111,27,cnn_train,0,0.16900648176670074,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.340513,MH-002,19.595356,80.340513,111,28,cnn_train,0,0.1398652195930481,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.340783,MH-002,19.595356,80.340783,111,29,cnn_train,1,0.12989330291748047,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.341052,MH-002,19.595356,80.341052,111,30,cnn_train,1,0.13123901188373566,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.341322,MH-002,19.595356,80.341322,111,31,cnn_train,0,0.17433315515518188,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.343208,MH-002,19.595356,80.343208,111,38,cnn_train,0,0.20590481162071228,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.343477,MH-002,19.595356,80.343477,111,39,cnn_train,0,0.20083792507648468,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.343747,MH-002,19.595356,80.343747,111,40,cnn_train,0,0.21541500091552734,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.344016,MH-002,19.595356,80.344016,111,41,cnn_train,0,0.21754544973373413,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.344286,MH-002,19.595356,80.344286,111,42,cnn_train,0,0.14771011471748352,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.344555,MH-002,19.595356,80.344555,111,43,cnn_train,0,0.13894379138946533,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.344825,MH-002,19.595356,80.344825,111,44,cnn_train,0,0.1471208781003952,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.345094,MH-002,19.595356,80.345094,111,45,cnn_train,0,0.162760391831398,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.345364,MH-002,19.595356,80.345364,111,46,cnn_train,0,0.211448535323143,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
MH-002_19.595356_80.348328,MH-002,19.595356,80.348328,111,57,cnn_train,1,0.23903121054172516,1,0.1,2021,2025,MH-002,2,MH-002-HS-0002
