project_id,latitude,longitude,utm_x,utm_y,cnn_split
MH-002,19.605327,80.366385,433555.88076249673,2167931.035130657,cnn_val
MH-002,19.605327,80.366654,433584.09037895943,2167930.930473487,cnn_val
MH-002,19.605327,80.366923,433612.29999427876,2167930.825860766,cnn_val
MH-002,19.605327,80.367193,433640.6144769088,2167930.7209038483,cnn_val
MH-002,19.605327,80.367462,433668.8240899423,2167930.616380192,cnn_val
MH-002,19.605327,80.367732,433697.13857027784,2167930.5115126697,cnn_val
MH-002,19.605327,80.368001,433725.3481810263,2167930.4070780766,cnn_val
MH-002,19.605327,80.368271,433753.6626590678,2167930.302299949,cnn_val
MH-002,19.605327,80.36854,433781.87226753164,2167930.1979544195,cnn_val
MH-002,19.605327,80.36881,433810.1867432852,2167930.0932656866,cnn_val
MH-002,19.605327,80.369079,433838.3963494679,2167929.9890092216,cnn_val
MH-002,19.605327,80.369349,433866.7108229314,2167929.8844098835,cnn_val
MH-002,19.605327,80.369618,433894.9204268361,2167929.7802424817,cnn_val
MH-002,19.605327,80.376356,434601.52344425203,2167927.185524137,cnn_test
MH-002,19.605327,80.376625,434629.7330187022,2167927.0825145612,cnn_test
MH-002,19.605327,80.376895,434658.0474603288,2167926.979166746,cnn_test
MH-002,19.605327,80.377164,434686.25703252695,2167926.876246233,cnn_test
MH-002,19.605327,80.377434,434714.5714718942,2167926.7729878123,cnn_test
MH-002,19.605327,80.377703,434742.78104184364,2167926.670156362,cnn_test
MH-002,19.605327,80.377973,434771.09547895344,2167926.566987336,cnn_test
MH-002,19.605327,80.378242,434799.3050466548,2167926.464244949,cnn_test
MH-002,19.605327,80.378512,434827.6194815091,2167926.3611653172,cnn_test
MH-002,19.605327,80.378781,434855.82904696296,2167926.258511993,cnn_test
MH-002,19.605327,80.379051,434884.14347956376,2167926.155521755,cnn_test
MH-002,19.605327,80.37932,434912.3530427747,2167926.0529574943,cnn_test
MH-002,19.605327,80.37959,434940.6674731226,2167925.9500566507,cnn_test
MH-002,19.605327,80.379859,434968.8770340913,2167925.847581452,cnn_test
MH-002,19.605327,80.380129,434997.1914621909,2167925.7447700026,cnn_test
MH-002,19.605327,80.380398,435025.4010209179,2167925.6423838674,cnn_test
MH-002,19.605057,80.339435,430729.5542328244,2167911.867170773,cnn_train
MH-002,19.605057,80.339705,430757.8688823209,2167911.75765609,cnn_train
MH-002,19.605057,80.339974,430786.0786615531,2167911.648591548,cnn_train
MH-002,19.605057,80.340244,430814.39330865524,2167911.539166261,cnn_train
MH-002,19.605057,80.340513,430842.603085503,2167911.4301907844,cnn_train
MH-002,19.605057,80.340783,430870.9177302128,2167911.320854893,cnn_train
MH-002,19.605057,80.341052,430899.1275046767,2167911.211968481,cnn_train
MH-002,19.605057,80.341322,430927.4421469961,2167911.102721986,cnn_train
MH-002,19.605057,80.341591,430955.6519190794,2167910.993924639,cnn_train
MH-002,19.605057,80.34186,430983.8616899767,2167910.885171742,cnn_train
MH-002,19.605057,80.34213,431012.1763287164,2167910.776059258,cnn_train
MH-002,19.605057,80.342399,431040.3860972347,2167910.6673954255,cnn_train
MH-002,19.605057,80.342669,431068.70073358883,2167910.558372337,cnn_train
MH-002,19.605057,80.342938,431096.91049973277,2167910.4497975693,cnn_train
MH-002,19.605057,80.343208,431125.2251337033,2167910.340863876,cnn_train
MH-002,19.605057,80.343477,431153.4348974722,2167910.2323781736,cnn_train
MH-002,19.605057,80.343747,431181.74952906114,2167910.1235338766,cnn_train
MH-002,19.605057,80.344016,431209.9592904582,2167910.0151372384,cnn_train
MH-002,19.605057,80.344286,431238.27391966886,2167909.9063823367,cnn_train
MH-002,19.605057,80.344555,431266.48367869604,2167909.7980747637,cnn_train
MH-002,19.605057,80.344825,431294.79830552766,2167909.6894092583,cnn_train
MH-002,19.605057,80.345364,431351.3226866441,2167909.472614639,cnn_train
MH-002,19.605057,80.345903,431407.8470630208,2167909.25599848,cnn_train
MH-002,19.605057,80.346172,431436.0568149487,2167909.1479581003,cnn_train
MH-002,19.605057,80.346442,431464.37143465894,2167909.0395607813,cnn_train
MH-002,19.605057,80.346711,431492.5811842274,2167908.9316094657,cnn_train
MH-002,19.605057,80.346981,431520.8958015678,2167908.823301543,cnn_train
MH-002,19.605057,80.34725,431549.1055487762,2167908.715439292,cnn_train
MH-002,19.605057,80.34752,431577.42016374867,2167908.607220764,cnn_train
MH-002,19.605057,80.347789,431605.6299085989,2167908.499447577,cnn_train
MH-002,19.605057,80.348059,431633.9445212054,2167908.3913184446,cnn_train
MH-002,19.605057,80.348328,431662.15426369663,2167908.283634322,cnn_train
MH-002,19.605057,80.348598,431690.4688739391,2167908.175594585,cnn_train
MH-002,19.605057,80.348867,431718.6786140788,2167908.0679995273,cnn_train
MH-002,19.605057,80.349137,431746.9932219592,2167907.960049185,cnn_train
MH-002,19.605057,80.349406,431775.2029597466,2167907.8525431915,cnn_train
MH-002,19.605057,80.349676,431803.5175652669,2167907.744682245,cnn_train
MH-002,19.605057,80.349945,431831.72730070254,2167907.6372653153,cnn_train
MH-002,19.605057,80.350215,431860.04190386605,2167907.5294937645,cnn_train
MH-002,19.605057,80.350484,431888.2516369519,2167907.422165899,cnn_train
MH-002,19.605057,80.350754,431916.56623775786,2167907.3144837427,cnn_train
MH-002,19.605057,80.351023,431944.77596849995,2167907.2072449415,cnn_train
MH-002,19.605057,80.351293,431973.0905669516,2167907.099652181,cnn_train
MH-002,19.605057,80.351562,432001.3002953491,2167906.9925024444,cnn_train
MH-002,19.605057,80.351832,432029.6148914486,2167906.8849990778,cnn_train
MH-002,19.605057,80.353449,432199.1878367948,2167906.242110524,cnn_train
MH-002,19.605057,80.353718,432227.3975558323,2167906.135317043,cnn_train
MH-002,19.605057,80.353988,432255.7121425435,2167906.0281712576,cnn_train
MH-002,19.605057,80.354257,432283.92185924615,2167905.9214668395,cnn_train
MH-002,19.605057,80.354527,432312.23644361354,2167905.814410449,cnn_train
MH-002,19.605057,80.355066,432368.7607400101,2167905.6008280995,cnn_train
MH-002,19.605057,80.355335,432396.97045205033,2167905.49430181,cnn_train
MH-002,19.605057,80.355605,432425.2850317386,2167905.387424209,cnn_train
MH-002,19.605057,80.355874,432453.49474144855,2167905.280986983,cnn_train
MH-002,19.605057,80.356144,432481.8093188001,2167905.174198777,cnn_train
MH-002,19.605057,80.356683,432538.3336012013,2167904.9611518034,cnn_train
MH-002,19.605057,80.356952,432566.5433062604,2167904.854892705,cnn_train
MH-002,19.605057,80.357222,432594.85787894326,2167904.7482832884,cnn_train
MH-002,19.605057,80.357491,432623.067581678,2167904.642113253,cnn_train
MH-002,19.605057,80.363959,433301.3585249773,2167902.102679555,cnn_val
MH-002,19.605057,80.364229,433329.6730675139,2167901.9972322662,cnn_val
MH-002,19.605057,80.364498,433357.8827402267,2167901.892220054,cnn_val
MH-002,19.605057,80.364768,433386.19728045794,2167901.7868621596,cnn_val
MH-002,19.605057,80.365037,433414.40695087484,2167901.6819390105,cnn_val
MH-002,19.605057,80.365307,433442.7214888027,2167901.57667051,cnn_val
MH-002,19.605057,80.365576,433470.9311569244,2167901.471836425,cnn_val
MH-002,19.605057,80.365846,433499.2456925508,2167901.366657318,cnn_val
MH-002,19.605057,80.366115,433527.45535838057,2167901.261912295,cnn_val
MH-002,19.605057,80.366385,433555.76989170734,2167901.156822583,cnn_val
MH-002,19.605057,80.366654,433583.9795552485,2167901.052166623,cnn_val
MH-002,19.605057,80.366923,433612.1892176461,2167900.9475551117,cnn_val
MH-002,19.605057,80.367193,433640.5037475295,2167900.8425994073,cnn_val
MH-002,19.605057,80.367462,433668.7134076414,2167900.7380769593,cnn_val
MH-002,19.605057,80.367732,433697.0279352302,2167900.6332106492,cnn_val
MH-002,19.605057,80.368001,433725.2375930569,2167900.528777264,cnn_val
MH-002,19.605057,80.368271,433753.5521183518,2167900.4240003475,cnn_val
MH-002,19.605057,80.36854,433781.76177389396,2167900.3196560247,cnn_val
MH-002,19.605057,80.36881,433810.07629690075,2167900.214968502,cnn_val
MH-002,19.605057,80.369079,433838.28595016175,2167900.110713242,cnn_val
MH-002,19.605057,80.369349,433866.6004708784,2167900.0061151134,cnn_val
MH-002,19.605057,80.369618,433894.81012186146,2167899.9019489167,cnn_val
MH-002,19.605057,80.369888,433923.12464029144,2167899.7974401806,cnn_val
MH-002,19.605057,80.376356,434601.4143185051,2167897.30726057,cnn_test
MH-002,19.605057,80.376625,434629.62394003326,2167897.2042521844,cnn_test
MH-002,19.605057,80.376895,434657.9384289129,2167897.100905564,cnn_test
MH-002,19.605057,80.377164,434686.14804818894,2167896.997986241,cnn_test
MH-002,19.605057,80.377434,434714.46253480914,2167896.8947290145,cnn_test
MH-002,19.605057,80.377703,434742.6721518365,2167896.7918987535,cnn_test
MH-002,19.605057,80.377973,434770.98663619923,2167896.6887309197,cnn_test
MH-002,19.605057,80.378242,434799.1962509785,2167896.58598972,cnn_test
MH-002,19.605057,80.378512,434827.5107330857,2167896.48291128,cnn_test
MH-002,19.605057,80.378781,434855.7203456174,2167896.3802591423,cnn_test
MH-002,19.605057,80.379051,434884.03482547106,2167896.277270096,cnn_test
MH-002,19.605057,80.37932,434912.2444357599,2167896.1747070197,cnn_test
MH-002,19.605057,80.37959,434940.55891336064,2167896.0718073663,cnn_test
MH-002,19.605057,80.379859,434968.7685214072,2167895.969333353,cnn_test
MH-002,19.605057,80.380129,434997.0829967596,2167895.8665230917,cnn_test
MH-002,19.605057,80.380398,435025.2926025645,2167895.7641381402,cnn_test
MH-002,19.604788,80.339705,430757.7537715946,2167881.989887189,cnn_train
MH-002,19.604788,80.339974,430785.96359773126,2167881.8808239037,cnn_train
MH-002,19.604788,80.340244,430814.2782919122,2167881.7713998766,cnn_train
MH-002,19.604788,80.340513,430842.4881156644,2167881.6624256554,cnn_train
MH-002,19.604788,80.340783,430870.80280745303,2167881.553091023,cnn_train
MH-002,19.604788,80.341052,430899.0126288213,2167881.4442058657,cnn_train
MH-002,19.604788,80.341322,430927.32731821947,2167881.3349606283,cnn_train
MH-002,19.604788,80.341591,430955.53713720717,2167881.226164535,cnn_train
MH-002,19.604788,80.34186,430983.7469550088,2167881.1174128912,cnn_train
MH-002,19.604788,80.34213,431012.0616408272,2167881.008301663,cnn_train
MH-002,19.604788,80.342399,431040.2714562499,2167880.899639083,cnn_train
MH-002,19.604788,80.342669,431068.58613968274,2167880.79061725,cnn_train
MH-002,19.604788,80.342938,431096.795952731,2167880.6820437335,cnn_train
MH-002,19.604788,80.343208,431125.1106337803,2167880.573111295,cnn_train
MH-002,19.604788,80.343477,431153.32044445345,2167880.464626842,cnn_train
MH-002,19.604788,80.343747,431181.6351231211,2167880.3557837983,cnn_train
MH-002,19.604788,80.344016,431209.8449314224,2167880.247388409,cnn_train
MH-002,19.604788,80.344286,431238.15960771166,2167880.13863476,cnn_train
MH-002,19.604788,80.344555,431266.3694136431,2167880.030328434,cnn_train
MH-002,19.604788,80.344825,431294.68408755335,2167879.9216641802,cnn_train
MH-002,19.604788,80.345094,431322.8938911181,2167879.813446918,cnn_train
MH-002,19.604788,80.345364,431351.20856265264,2167879.7048720582,cnn_train
MH-002,19.604788,80.345633,431379.4183638515,2167879.5967438594,cnn_train
MH-002,19.604788,80.345903,431407.73303301213,2167879.488258395,cnn_train
MH-002,19.604788,80.346172,431435.9428318442,2167879.3802192593,cnn_train
MH-002,19.604788,80.346442,431464.25749863306,2167879.271823189,cnn_train
MH-002,19.604788,80.346711,431492.46729510574,2167879.163873117,cnn_train
MH-002,19.604788,80.346981,431520.7819595246,2167879.0555664413,cnn_train
MH-002,19.604788,80.34725,431548.99175363715,2167878.947705433,cnn_train
MH-002,19.604788,80.34752,431577.30641568813,2167878.839488151,cnn_train
MH-002,19.604788,80.347789,431605.51620744244,2167878.731716206,cnn_train
MH-002,19.604788,80.348059,431633.83086712746,2167878.623588319,cnn_train
MH-002,19.604788,80.348328,431662.04065652285,2167878.5159054375,cnn_train
MH-002,19.604788,80.348598,431690.35531384376,2167878.4078669446,cnn_train
MH-002,19.604788,80.348867,431718.56510088756,2167878.300273126,cnn_train
MH-002,19.604788,80.349137,431746.87975584646,2167878.192324027,cnn_train
MH-002,19.604788,80.349406,431775.08954053785,2167878.084819272,cnn_train
MH-002,19.604788,80.349676,431803.4041931366,2167877.9769595675,cnn_train
MH-002,19.604788,80.349945,431831.61397547624,2167877.8695438756,cnn_train
MH-002,19.604788,80.350215,431859.92862571817,2167877.761773566,cnn_train
MH-002,19.604788,80.350484,431888.138405708,2167877.6544469367,cnn_train
MH-002,19.604788,80.350754,431916.4530535924,2167877.5467660213,cnn_train
MH-002,19.604788,80.351023,431944.6628312384,2167877.439528455,cnn_train
MH-002,19.604788,80.351293,431972.97747676854,2167877.3319369336,cnn_train
MH-002,19.604788,80.351562,432001.18725207,2167877.2247884306,cnn_train
MH-002,19.604788,80.351832,432029.5018952478,2167877.117286303,cnn_train
MH-002,19.604788,80.352101,432057.7116682053,2167877.0102268634,cnn_train
MH-002,19.604788,80.353449,432199.0751225407,2167876.474405154,cnn_train
MH-002,19.604788,80.353718,432227.28488848207,2167876.367612903,cnn_train
MH-002,19.604788,80.353988,432255.5995222715,2167876.2604683517,cnn_train
MH-002,19.604788,80.354257,432283.80928587803,2167876.1537651634,cnn_train
MH-002,19.604788,80.354527,432312.1239173236,2167876.046710006,cnn_train
MH-002,19.604788,80.354796,432340.33367859724,2167875.94009588,cnn_train
MH-002,19.604788,80.355335,432396.8580666463,2167875.7266050545,cnn_train
MH-002,19.604788,80.355605,432425.17269341275,2167875.6197286844,cnn_train
MH-002,19.604788,80.355874,432453.38245002646,2167875.5132926838,cnn_train
MH-002,19.604788,80.356144,432481.6970744562,2167875.4065057086,cnn_train
MH-002,19.604788,80.356683,432538.2214508393,2167875.1934611886,cnn_train
MH-002,19.604788,80.356952,432566.4312028022,2167875.0872033136,cnn_train
MH-002,19.604788,80.357222,432594.7458225632,2167874.980595125,cnn_train
MH-002,19.604788,80.357491,432622.95557220164,2167874.8744263127,cnn_train
MH-002,19.604788,80.363959,433301.24764327984,2167872.335021865,cnn_val
MH-002,19.604788,80.364229,433329.56223289424,2167872.2295757914,cnn_val
MH-002,19.604788,80.364498,433357.77195251046,2167872.124564789,cnn_val
MH-002,19.604788,80.364768,433386.08653981955,2167872.019208108,cnn_val
MH-002,19.604788,80.365307,433442.6108421455,2167871.8090188797,cnn_val
MH-002,19.604788,80.365576,433470.82055717066,2167871.704186002,cnn_val
MH-002,19.604788,80.365846,433499.13513987476,2167871.599008107,cnn_val
MH-002,19.604788,80.366115,433527.34485260793,2167871.4942642907,cnn_val
MH-002,19.604788,80.366385,433555.6594330126,2167871.389175789,cnn_val
MH-002,19.604788,80.366654,433583.86914345704,2167871.2845210345,cnn_val
MH-002,19.604788,80.366923,433612.07885275804,2167871.1799107282,cnn_val
MH-002,19.604788,80.367193,433640.39342971914,2167871.074956233,cnn_val
MH-002,19.604788,80.367462,433668.60313673434,2167870.9704349884,cnn_val
MH-002,19.604788,80.367732,433696.9177114009,2167870.865569886,cnn_val
MH-002,19.604788,80.368001,433725.1274161309,2167870.761137703,cnn_val
MH-002,19.604788,80.368271,433753.44198850344,2167870.656361994,cnn_val
MH-002,19.604788,80.36854,433781.65169094893,2167870.5520188734,cnn_val
MH-002,19.604788,80.36881,433809.96626103343,2167870.4473325564,cnn_val
MH-002,19.604788,80.369079,433838.17596119764,2167870.3430784973,cnn_val
MH-002,19.604788,80.369349,433866.49052899197,2167870.2384815733,cnn_val
MH-002,19.604788,80.369618,433894.7002268783,2167870.1343165766,cnn_val
MH-002,19.604788,80.369888,433923.0147923858,2167870.0298090447,cnn_val
MH-002,19.604788,80.376356,434601.30559836666,2167867.5396581166,cnn_test
MH-002,19.604788,80.376625,434629.5152667977,2167867.4366509183,cnn_test
MH-002,19.604788,80.376895,434657.8298027547,2167867.333305489,cnn_test
MH-002,19.604788,80.377164,434686.0394689337,2167867.2303873505,cnn_test
MH-002,19.604788,80.377434,434714.3540026312,2167867.1271313136,cnn_test
MH-002,19.604788,80.377703,434742.5636665615,2167867.0243022363,cnn_test
MH-002,19.604788,80.377973,434770.87819800153,2167866.9211355913,cnn_test
MH-002,19.604788,80.378781,434855.6120483028,2167866.612667368,cnn_test
MH-002,19.604788,80.379051,434883.9265752337,2167866.5096795065,cnn_test
MH-002,19.604788,80.37932,434912.13623242546,2167866.407117612,cnn_test
MH-002,19.604788,80.37959,434940.4507571034,2167866.304219144,cnn_test
MH-002,19.604788,80.379859,434968.6604120528,2167866.201746311,cnn_test
MH-002,19.604788,80.380129,434996.9749344825,2167866.098937234,cnn_test
MH-002,19.604788,80.380398,435025.18458719016,2167865.9965534615,cnn_test
MH-002,19.604518,80.339705,430757.63823447656,2167852.1114583183,cnn_train
MH-002,19.604518,80.339974,430785.84810769145,2167852.002396294,cnn_train
MH-002,19.604518,80.340244,430814.16284912557,2167851.892973532,cnn_train
MH-002,19.604518,80.340513,430842.372719956,2167851.7840005714,cnn_train
MH-002,19.604518,80.340783,430870.6874589977,2167851.6746672024,cnn_train
MH-002,19.604518,80.341052,430898.89732744417,2167851.565783304,cnn_train
MH-002,19.604518,80.341322,430927.2120640955,2167851.45653933,cnn_train
MH-002,19.604518,80.341591,430955.4219301613,2167851.347744494,cnn_train
MH-002,19.604518,80.34186,430983.6317950411,2167851.238994108,cnn_train
MH-002,19.604518,80.34213,431011.94652811263,2167851.1298841415,cnn_train
MH-002,19.604518,80.342399,431040.1563906134,2167851.0212228172,cnn_train
MH-002,19.604518,80.342669,431068.4711212993,2167850.912202245,cnn_train
MH-002,19.604518,80.342938,431096.6809814257,2167850.803629983,cnn_train
MH-002,19.604518,80.343208,431124.99570972804,2167850.6946988045,cnn_train
MH-002,19.604518,80.343477,431153.20556747925,2167850.586215606,cnn_train
MH-002,19.604518,80.343747,431181.5202933999,2167850.4773738207,cnn_train
MH-002,19.604518,80.344016,431209.7301487792,2167850.368979684,cnn_train
MH-002,19.604518,80.344286,431238.0448723216,2167850.260227293,cnn_train
MH-002,19.604518,80.344555,431266.254725331,2167850.1519222194,cnn_train
MH-002,19.604518,80.344825,431294.5694464943,2167850.0432592216,cnn_train
MH-002,19.604518,80.345094,431322.77929713705,2167849.93504321,cnn_train
MH-002,19.604518,80.345364,431351.0940159245,2167849.8264696063,cnn_train
MH-002,19.604518,80.345633,431379.3038642013,2167849.7183426577,cnn_train
MH-002,19.604518,80.345903,431407.6185806149,2167849.6098584468,cnn_train
MH-002,19.604518,80.346172,431435.828426525,2167849.5018205605,cnn_train
MH-002,19.604518,80.346442,431464.1431405667,2167849.3934257436,cnn_train
MH-002,19.604518,80.346711,431492.35298411734,2167849.2854769197,cnn_train
MH-002,19.604518,80.346981,431520.66769578913,2167849.1771714957,cnn_train
MH-002,19.604518,80.34725,431548.87753697956,2167849.0693117348,cnn_train
MH-002,19.604518,80.34752,431577.1922462834,2167848.9610957038,cnn_train
MH-002,19.604518,80.347789,431605.4020851156,2167848.8533250047,cnn_train
MH-002,19.604518,80.348059,431633.71679205354,2167848.745198368,cnn_train
MH-002,19.604518,80.348328,431661.92662852677,2167848.6375167314,cnn_train
MH-002,19.604518,80.348598,431690.24133310054,2167848.529479488,cnn_train
MH-002,19.604518,80.348867,431718.45116722217,2167848.421886913,cnn_train
MH-002,19.604518,80.349137,431746.7658694339,2167848.3139390624,cnn_train
MH-002,19.604518,80.349406,431774.9757012031,2167848.2064355505,cnn_train
MH-002,19.604518,80.349676,431803.2904010546,2167848.0985770933,cnn_train
MH-002,19.604518,80.349945,431831.50023047207,2167847.991162643,cnn_train
MH-002,19.604518,80.350215,431859.8149279668,2167847.883393579,cnn_train
MH-002,19.604518,80.350484,431888.02475503436,2167847.776068191,cnn_train
MH-002,19.604518,80.350754,431916.3394501715,2167847.66838852,cnn_train
MH-002,19.604518,80.351023,431944.54927489534,2167847.5611521937,cnn_train
MH-002,19.604518,80.351293,431972.86396767816,2167847.4535619165,cnn_train
MH-002,19.604518,80.351562,432001.07379005733,2167847.3464146517,cnn_train
MH-002,19.604518,80.351832,432029.38848048786,2167847.238913768,cnn_train
MH-002,19.604518,80.352101,432057.598300523,2167847.1318555656,cnn_train
MH-002,19.604518,80.352371,432085.91298860323,2167847.0244440744,cnn_train
MH-002,19.604518,80.35264,432114.12280629773,2167846.917474934,cnn_train
MH-002,19.604518,80.353449,432198.9619907718,2167846.5960400514,cnn_train
MH-002,19.604518,80.353718,432227.1718037908,2167846.489249035,cnn_train
MH-002,19.604518,80.353988,432255.4864848329,2167846.382105722,cnn_train
MH-002,19.604518,80.354257,432283.69629551703,2167846.275403768,cnn_train
MH-002,19.604518,80.354527,432312.0109742152,2167846.1683498477,cnn_train
MH-002,19.604518,80.354796,432340.22078256647,2167846.061736955,cnn_train
MH-002,19.604518,80.355066,432368.5354589241,2167845.954772428,cnn_train
MH-002,19.604518,80.355605,432425.05993896467,2167845.7413734626,cnn_train
MH-002,19.604518,80.355874,432453.2697426559,2167845.634938693,cnn_train
MH-002,19.604518,80.356413,432509.79421570373,2167845.4218072444,cnn_train
MH-002,19.604518,80.356683,432538.10888505133,2167845.315110895,cnn_train
MH-002,19.604518,80.356952,432566.31868409173,2167845.2088542497,cnn_train
MH-002,19.604518,80.357222,432594.6333511052,2167845.102247293,cnn_train
MH-002,19.604518,80.357491,432622.84314782114,2167844.9960797084,cnn_train
MH-002,19.604518,80.363959,433301.13635085576,2167842.4567046207,cnn_val
MH-002,19.604518,80.364229,433329.4509877224,2167842.3512597657,cnn_val
MH-002,19.604518,80.364498,433357.66075441585,2167842.2462499775,cnn_val
MH-002,19.604518,80.364768,433385.9753889771,2167842.1408945145,cnn_val
MH-002,19.604518,80.365576,433470.7095477347,2167841.82587605,cnn_val
MH-002,19.604518,80.365846,433499.02417769097,2167841.720699372,cnn_val
MH-002,19.604518,80.366115,433527.2339375013,2167841.6159567665,cnn_val
MH-002,19.604518,80.366385,433555.54856515804,2167841.5108694793,cnn_val
MH-002,19.604518,80.366654,433583.7583226796,2167841.406215935,cnn_val
MH-002,19.604518,80.366923,433611.9680790577,2167841.3016068386,cnn_val
MH-002,19.604518,80.367193,433640.2827032709,2167841.196653556,cnn_val
MH-002,19.604518,80.367462,433668.49245736323,2167841.09213352,cnn_val
MH-002,19.604518,80.367732,433696.80707928183,2167840.9872696307,cnn_val
MH-002,19.604518,80.368001,433725.0168310889,2167840.8828386557,cnn_val
MH-002,19.604518,80.368271,433753.3314507135,2167840.7780641573,cnn_val
MH-002,19.604518,80.36854,433781.541200236,2167840.673722243,cnn_val
MH-002,19.604518,80.36881,433809.8558175725,2167840.569037136,cnn_val
MH-002,19.604518,80.369079,433838.0655648138,2167840.4647842827,cnn_val
MH-002,19.604518,80.369349,433866.38017986016,2167840.3601885675,cnn_val
MH-002,19.604518,80.369618,433894.5899248234,2167840.2560247756,cnn_val
MH-002,19.604518,80.369888,433922.90453758294,2167840.1515184524,cnn_val
MH-002,19.604518,80.376356,434601.19647550833,2167837.661396315,cnn_test
MH-002,19.604518,80.376625,434629.40619101614,2167837.5583903063,cnn_test
MH-002,19.604518,80.376895,434657.7207742248,2167837.4550460717,cnn_test
MH-002,19.604518,80.377164,434685.9304874806,2167837.352129123,cnn_test
MH-002,19.604518,80.377434,434714.2450684298,2167837.24887428,cnn_test
MH-002,19.604518,80.377703,434742.45477943675,2167837.146046392,cnn_test
MH-002,19.604518,80.378242,434798.97906688723,2167836.940142112,cnn_test
MH-002,19.604518,80.378781,434855.50334983465,2167836.7344162827,cnn_test
MH-002,19.604518,80.379051,434883.8179240172,2167836.6314296126,cnn_test
MH-002,19.604518,80.37932,434912.0276282855,2167836.5288689043,cnn_test
MH-002,19.604518,80.37959,434940.3422002151,2167836.4259716254,cnn_test
MH-002,19.604518,80.379859,434968.5519022411,2167836.323499977,cnn_test
MH-002,19.604518,80.380129,434996.8664719223,2167836.2206920884,cnn_test
MH-002,19.604518,80.380398,435025.0761717066,2167836.1183094997,cnn_test
MH-002,19.604249,80.339705,430757.52312679734,2167822.3436911716,cnn_train
MH-002,19.604249,80.339974,430785.73304691544,2167822.234630404,cnn_train
MH-002,19.604249,80.340244,430814.04783542716,2167822.1252089026,cnn_train
MH-002,19.604249,80.340513,430842.25775316067,2167822.0162371965,cnn_train
MH-002,19.604249,80.340783,430870.57253928,2167821.906905088,cnn_train
MH-002,19.604249,80.341052,430898.78245462966,2167821.7980224444,cnn_train
MH-002,19.604249,80.341322,430927.0972383584,2167821.688779728,cnn_train
MH-002,19.604249,80.341591,430955.3071513274,2167821.5799861457,cnn_train
MH-002,19.604249,80.34186,430983.51706311037,2167821.4712370117,cnn_train
MH-002,19.604249,80.34213,431011.83184325934,2167821.3621283025,cnn_train
MH-002,19.604249,80.342399,431040.0417526632,2167821.25346823,cnn_train
MH-002,19.604249,80.342669,431068.35653042665,2167821.1444489127,cnn_train
MH-002,19.604249,80.342938,431096.56643745606,2167821.035877902,cnn_train
MH-002,19.604249,80.343208,431124.88121283584,2167820.9269479783,cnn_train
MH-002,19.604249,80.343477,431153.0911174901,2167820.8184660287,cnn_train
MH-002,19.604249,80.343747,431181.4058904882,2167820.7096254975,cnn_train
MH-002,19.604249,80.344016,431209.6157927706,2167820.60123261,cnn_train
MH-002,19.604249,80.344286,431237.9305633903,2167820.492481471,cnn_train
MH-002,19.604249,80.344555,431266.1404633028,2167820.384177645,cnn_train
MH-002,19.604249,80.344825,431294.4552315434,2167820.275515899,cnn_train
MH-002,19.604249,80.345094,431322.66512908915,2167820.167301134,cnn_train
MH-002,19.604249,80.345364,431350.979894954,2167820.058728781,cnn_train
MH-002,19.604249,80.345633,431379.1897901338,2167819.9506030777,cnn_train
MH-002,19.604249,80.345903,431407.5045536247,2167819.8421201166,cnn_train
MH-002,19.604249,80.346172,431435.7144464377,2167819.734083475,cnn_train
MH-002,19.604249,80.346442,431464.0292075568,2167819.6256899065,cnn_train
MH-002,19.604249,80.346711,431492.2390980103,2167819.517742326,cnn_train
MH-002,19.604249,80.346981,431520.55385675945,2167819.4094381505,cnn_train
MH-002,19.604249,80.34725,431548.7637448528,2167819.301579631,cnn_train
MH-002,19.604249,80.34752,431577.0785012339,2167819.1933648475,cnn_train
MH-002,19.604249,80.347789,431605.288386969,2167819.085595389,cnn_train
MH-002,19.604249,80.348059,431633.6031409841,2167818.977469998,cnn_train
MH-002,19.604249,80.348328,431661.8130243602,2167818.8697896013,cnn_train
MH-002,19.604249,80.348598,431690.12777601124,2167818.7617536024,cnn_train
MH-002,19.604249,80.348867,431718.3376570357,2167818.654162267,cnn_train
MH-002,19.604249,80.349137,431746.6524063246,2167818.54621566,cnn_train
MH-002,19.604249,80.349406,431774.8622849966,2167818.438713386,cnn_train
MH-002,19.604249,80.349676,431803.1770319253,2167818.3308561714,cnn_train
MH-002,19.604249,80.349945,431831.3869082456,2167818.223442958,cnn_train
MH-002,19.604249,80.350215,431859.7016528174,2167818.1156751364,cnn_train
MH-002,19.604249,80.350484,431887.91152678785,2167818.008350984,cnn_train
MH-002,19.604249,80.350754,431916.2262690021,2167817.9006725536,cnn_train
MH-002,19.604249,80.351023,431944.43614062865,2167817.7934374628,cnn_train
MH-002,19.604249,80.351293,431972.75088048854,2167817.6858484247,cnn_train
MH-002,19.604249,80.351562,432000.9607497705,2167817.578702395,cnn_train
MH-002,19.604249,80.351832,432029.2754872781,2167817.4712027484,cnn_train
MH-002,19.604249,80.352101,432057.485354216,2167817.3641457795,cnn_train
MH-002,19.604249,80.352371,432085.80008937325,2167817.2567355256,cnn_train
MH-002,19.604249,80.35264,432114.00995397044,2167817.1497676168,cnn_train
MH-002,19.604249,80.353718,432227.0591394229,2167816.7215466513,cnn_train
