temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target
MH-002_19.602362_80.343477,MH-002,19.602362,80.343477,85,39,cnn_train,0
MH-002_19.602362_80.343747,MH-002,19.602362,80.343747,85,40,cnn_train,0
MH-002_19.602362_80.344016,MH-002,19.602362,80.344016,85,41,cnn_train,0
MH-002_19.602362_80.344286,MH-002,19.602362,80.344286,85,42,cnn_train,0
MH-002_19.602362_80.344555,MH-002,19.602362,80.344555,85,43,cnn_train,0
MH-002_19.602362_80.344825,MH-002,19.602362,80.344825,85,44,cnn_train,0
MH-002_19.602362_80.345094,MH-002,19.602362,80.345094,85,45,cnn_train,0
MH-002_19.602362_80.345364,MH-002,19.602362,80.345364,85,46,cnn_train,0
MH-002_19.602362_80.345633,MH-002,19.602362,80.345633,85,47,cnn_train,0
MH-002_19.602362_80.345903,MH-002,19.602362,80.345903,85,48,cnn_train,0
MH-002_19.602362_80.346172,MH-002,19.602362,80.346172,85,49,cnn_train,0
MH-002_19.602362_80.346442,MH-002,19.602362,80.346442,85,50,cnn_train,0
MH-002_19.602362_80.346711,MH-002,19.602362,80.346711,85,51,cnn_train,0
MH-002_19.602362_80.346981,MH-002,19.602362,80.346981,85,52,cnn_train,0
MH-002_19.602362_80.34725,MH-002,19.602362,80.34725,85,53,cnn_train,0
MH-002_19.602362_80.34752,MH-002,19.602362,80.34752,85,54,cnn_train,0
MH-002_19.602362_80.347789,MH-002,19.602362,80.347789,85,55,cnn_train,0
MH-002_19.602362_80.348059,MH-002,19.602362,80.348059,85,56,cnn_train,0
MH-002_19.602362_80.348328,MH-002,19.602362,80.348328,85,57,cnn_train,0
MH-002_19.602362_80.348598,MH-002,19.602362,80.348598,85,58,cnn_train,0
MH-002_19.602362_80.348867,MH-002,19.602362,80.348867,85,59,cnn_train,0
MH-002_19.602362_80.349137,MH-002,19.602362,80.349137,85,60,cnn_train,0
MH-002_19.602362_80.349406,MH-002,19.602362,80.349406,85,61,cnn_train,0
MH-002_19.602362_80.349676,MH-002,19.602362,80.349676,85,62,cnn_train,0
MH-002_19.602362_80.349945,MH-002,19.602362,80.349945,85,63,cnn_train,0
MH-002_19.602362_80.350215,MH-002,19.602362,80.350215,85,64,cnn_train,0
MH-002_19.602362_80.350484,MH-002,19.602362,80.350484,85,65,cnn_train,0
MH-002_19.602362_80.350754,MH-002,19.602362,80.350754,85,66,cnn_train,0
MH-002_19.602362_80.351023,MH-002,19.602362,80.351023,85,67,cnn_train,0
MH-002_19.602362_80.351293,MH-002,19.602362,80.351293,85,68,cnn_train,0
MH-002_19.602362_80.351562,MH-002,19.602362,80.351562,85,69,cnn_train,0
MH-002_19.602362_80.351832,MH-002,19.602362,80.351832,85,70,cnn_train,1
MH-002_19.602362_80.352101,MH-002,19.602362,80.352101,85,71,cnn_train,1
MH-002_19.602362_80.352371,MH-002,19.602362,80.352371,85,72,cnn_train,1
MH-002_19.602362_80.35264,MH-002,19.602362,80.35264,85,73,cnn_train,0
MH-002_19.602362_80.35291,MH-002,19.602362,80.35291,85,74,cnn_train,0
MH-002_19.602362_80.353179,MH-002,19.602362,80.353179,85,75,cnn_train,0
MH-002_19.602362_80.353449,MH-002,19.602362,80.353449,85,76,cnn_train,0
MH-002_19.602362_80.364229,MH-002,19.602362,80.364229,85,116,cnn_val,0
MH-002_19.602362_80.365037,MH-002,19.602362,80.365037,85,119,cnn_val,0
MH-002_19.602362_80.365307,MH-002,19.602362,80.365307,85,120,cnn_val,0
MH-002_19.602362_80.365576,MH-002,19.602362,80.365576,85,121,cnn_val,0
MH-002_19.602362_80.365846,MH-002,19.602362,80.365846,85,122,cnn_val,0
MH-002_19.602362_80.366115,MH-002,19.602362,80.366115,85,123,cnn_val,0
MH-002_19.602362_80.366385,MH-002,19.602362,80.366385,85,124,cnn_val,0
MH-002_19.602362_80.366654,MH-002,19.602362,80.366654,85,125,cnn_val,0
MH-002_19.602362_80.366923,MH-002,19.602362,80.366923,85,126,cnn_val,0
MH-002_19.602362_80.367193,MH-002,19.602362,80.367193,85,127,cnn_val,0
MH-002_19.602362_80.367462,MH-002,19.602362,80.367462,85,128,cnn_val,0
MH-002_19.602362_80.367732,MH-002,19.602362,80.367732,85,129,cnn_val,0
MH-002_19.602362_80.368001,MH-002,19.602362,80.368001,85,130,cnn_val,0
MH-002_19.602362_80.368271,MH-002,19.602362,80.368271,85,131,cnn_val,0
MH-002_19.602362_80.36854,MH-002,19.602362,80.36854,85,132,cnn_val,0
MH-002_19.602362_80.36881,MH-002,19.602362,80.36881,85,133,cnn_val,0
MH-002_19.602362_80.369079,MH-002,19.602362,80.369079,85,134,cnn_val,0
MH-002_19.602362_80.369349,MH-002,19.602362,80.369349,85,135,cnn_val,0
MH-002_19.602362_80.369618,MH-002,19.602362,80.369618,85,136,cnn_val,0
MH-002_19.602362_80.376356,MH-002,19.602362,80.376356,85,161,cnn_test,0
MH-002_19.602362_80.376625,MH-002,19.602362,80.376625,85,162,cnn_test,0
MH-002_19.602362_80.376895,MH-002,19.602362,80.376895,85,163,cnn_test,0
MH-002_19.602362_80.377164,MH-002,19.602362,80.377164,85,164,cnn_test,0
MH-002_19.602362_80.377434,MH-002,19.602362,80.377434,85,165,cnn_test,0
MH-002_19.602362_80.377703,MH-002,19.602362,80.377703,85,166,cnn_test,0
MH-002_19.602362_80.377973,MH-002,19.602362,80.377973,85,167,cnn_test,0
MH-002_19.602362_80.379051,MH-002,19.602362,80.379051,85,171,cnn_test,0
MH-002_19.602362_80.37932,MH-002,19.602362,80.37932,85,172,cnn_test,0
MH-002_19.602362_80.37959,MH-002,19.602362,80.37959,85,173,cnn_test,0
MH-002_19.602362_80.379859,MH-002,19.602362,80.379859,85,174,cnn_test,0
MH-002_19.602093_80.339974,MH-002,19.602093,80.339974,86,26,cnn_train,0
MH-002_19.602093_80.340244,MH-002,19.602093,80.340244,86,27,cnn_train,0
MH-002_19.602093_80.340513,MH-002,19.602093,80.340513,86,28,cnn_train,0
MH-002_19.602093_80.340783,MH-002,19.602093,80.340783,86,29,cnn_train,0
MH-002_19.602093_80.341052,MH-002,19.602093,80.341052,86,30,cnn_train,0
MH-002_19.602093_80.341322,MH-002,19.602093,80.341322,86,31,cnn_train,0
MH-002_19.602093_80.341591,MH-002,19.602093,80.341591,86,32,cnn_train,0
MH-002_19.602093_80.34186,MH-002,19.602093,80.34186,86,33,cnn_train,0
MH-002_19.602093_80.34213,MH-002,19.602093,80.34213,86,34,cnn_train,0
MH-002_19.602093_80.342399,MH-002,19.602093,80.342399,86,35,cnn_train,0
MH-002_19.602093_80.342669,MH-002,19.602093,80.342669,86,36,cnn_train,0
MH-002_19.602093_80.342938,MH-002,19.602093,80.342938,86,37,cnn_train,0
MH-002_19.602093_80.343208,MH-002,19.602093,80.343208,86,38,cnn_train,0
MH-002_19.602093_80.343477,MH-002,19.602093,80.343477,86,39,cnn_train,0
MH-002_19.602093_80.343747,MH-002,19.602093,80.343747,86,40,cnn_train,0
MH-002_19.602093_80.344016,MH-002,19.602093,80.344016,86,41,cnn_train,0
MH-002_19.602093_80.344286,MH-002,19.602093,80.344286,86,42,cnn_train,0
MH-002_19.602093_80.344555,MH-002,19.602093,80.344555,86,43,cnn_train,0
MH-002_19.602093_80.344825,MH-002,19.602093,80.344825,86,44,cnn_train,0
MH-002_19.602093_80.345094,MH-002,19.602093,80.345094,86,45,cnn_train,0
MH-002_19.602093_80.345364,MH-002,19.602093,80.345364,86,46,cnn_train,0
MH-002_19.602093_80.345633,MH-002,19.602093,80.345633,86,47,cnn_train,0
MH-002_19.602093_80.345903,MH-002,19.602093,80.345903,86,48,cnn_train,0
MH-002_19.602093_80.346172,MH-002,19.602093,80.346172,86,49,cnn_train,0
MH-002_19.602093_80.346442,MH-002,19.602093,80.346442,86,50,cnn_train,0
MH-002_19.602093_80.34725,MH-002,19.602093,80.34725,86,53,cnn_train,0
MH-002_19.602093_80.34752,MH-002,19.602093,80.34752,86,54,cnn_train,0
MH-002_19.602093_80.347789,MH-002,19.602093,80.347789,86,55,cnn_train,0
MH-002_19.602093_80.348059,MH-002,19.602093,80.348059,86,56,cnn_train,0
MH-002_19.602093_80.348328,MH-002,19.602093,80.348328,86,57,cnn_train,0
MH-002_19.602093_80.348598,MH-002,19.602093,80.348598,86,58,cnn_train,0
MH-002_19.602093_80.348867,MH-002,19.602093,80.348867,86,59,cnn_train,0
MH-002_19.602093_80.349137,MH-002,19.602093,80.349137,86,60,cnn_train,0
MH-002_19.602093_80.349406,MH-002,19.602093,80.349406,86,61,cnn_train,0
MH-002_19.602093_80.349676,MH-002,19.602093,80.349676,86,62,cnn_train,0
MH-002_19.602093_80.349945,MH-002,19.602093,80.349945,86,63,cnn_train,0
MH-002_19.602093_80.350215,MH-002,19.602093,80.350215,86,64,cnn_train,0
MH-002_19.602093_80.350484,MH-002,19.602093,80.350484,86,65,cnn_train,0
MH-002_19.602093_80.350754,MH-002,19.602093,80.350754,86,66,cnn_train,0
MH-002_19.602093_80.351023,MH-002,19.602093,80.351023,86,67,cnn_train,0
MH-002_19.602093_80.351293,MH-002,19.602093,80.351293,86,68,cnn_train,0
MH-002_19.602093_80.351562,MH-002,19.602093,80.351562,86,69,cnn_train,1
MH-002_19.602093_80.351832,MH-002,19.602093,80.351832,86,70,cnn_train,1
MH-002_19.602093_80.352101,MH-002,19.602093,80.352101,86,71,cnn_train,1
MH-002_19.602093_80.352371,MH-002,19.602093,80.352371,86,72,cnn_train,1
MH-002_19.602093_80.35264,MH-002,19.602093,80.35264,86,73,cnn_train,1
MH-002_19.602093_80.35291,MH-002,19.602093,80.35291,86,74,cnn_train,0
MH-002_19.602093_80.353179,MH-002,19.602093,80.353179,86,75,cnn_train,0
MH-002_19.602093_80.353449,MH-002,19.602093,80.353449,86,76,cnn_train,0
MH-002_19.602093_80.353718,MH-002,19.602093,80.353718,86,77,cnn_train,0
MH-002_19.602093_80.363959,MH-002,19.602093,80.363959,86,115,cnn_val,0
MH-002_19.602093_80.364229,MH-002,19.602093,80.364229,86,116,cnn_val,0
MH-002_19.602093_80.364498,MH-002,19.602093,80.364498,86,117,cnn_val,0
MH-002_19.602093_80.365037,MH-002,19.602093,80.365037,86,119,cnn_val,0
MH-002_19.602093_80.365307,MH-002,19.602093,80.365307,86,120,cnn_val,0
MH-002_19.602093_80.365576,MH-002,19.602093,80.365576,86,121,cnn_val,0
MH-002_19.602093_80.365846,MH-002,19.602093,80.365846,86,122,cnn_val,0
MH-002_19.602093_80.366115,MH-002,19.602093,80.366115,86,123,cnn_val,0
MH-002_19.602093_80.366385,MH-002,19.602093,80.366385,86,124,cnn_val,0
MH-002_19.602093_80.366654,MH-002,19.602093,80.366654,86,125,cnn_val,0
MH-002_19.602093_80.366923,MH-002,19.602093,80.366923,86,126,cnn_val,0
MH-002_19.602093_80.367193,MH-002,19.602093,80.367193,86,127,cnn_val,0
MH-002_19.602093_80.367462,MH-002,19.602093,80.367462,86,128,cnn_val,0
MH-002_19.602093_80.367732,MH-002,19.602093,80.367732,86,129,cnn_val,0
MH-002_19.602093_80.368001,MH-002,19.602093,80.368001,86,130,cnn_val,0
MH-002_19.602093_80.368271,MH-002,19.602093,80.368271,86,131,cnn_val,0
MH-002_19.602093_80.36854,MH-002,19.602093,80.36854,86,132,cnn_val,0
MH-002_19.602093_80.36881,MH-002,19.602093,80.36881,86,133,cnn_val,0
MH-002_19.602093_80.369079,MH-002,19.602093,80.369079,86,134,cnn_val,0
MH-002_19.602093_80.369349,MH-002,19.602093,80.369349,86,135,cnn_val,1
MH-002_19.602093_80.376356,MH-002,19.602093,80.376356,86,161,cnn_test,0
MH-002_19.602093_80.376625,MH-002,19.602093,80.376625,86,162,cnn_test,0
MH-002_19.602093_80.376895,MH-002,19.602093,80.376895,86,163,cnn_test,0
MH-002_19.602093_80.37932,MH-002,19.602093,80.37932,86,172,cnn_test,0
MH-002_19.602093_80.37959,MH-002,19.602093,80.37959,86,173,cnn_test,0
MH-002_19.602093_80.379859,MH-002,19.602093,80.379859,86,174,cnn_test,0
MH-002_19.602093_80.380129,MH-002,19.602093,80.380129,86,175,cnn_test,0
MH-002_19.601823_80.339974,MH-002,19.601823,80.339974,87,26,cnn_train,0
MH-002_19.601823_80.340244,MH-002,19.601823,80.340244,87,27,cnn_train,0
MH-002_19.601823_80.340513,MH-002,19.601823,80.340513,87,28,cnn_train,0
MH-002_19.601823_80.340783,MH-002,19.601823,80.340783,87,29,cnn_train,0
MH-002_19.601823_80.341052,MH-002,19.601823,80.341052,87,30,cnn_train,0
MH-002_19.601823_80.341322,MH-002,19.601823,80.341322,87,31,cnn_train,0
MH-002_19.601823_80.341591,MH-002,19.601823,80.341591,87,32,cnn_train,0
MH-002_19.601823_80.34186,MH-002,19.601823,80.34186,87,33,cnn_train,0
MH-002_19.601823_80.34213,MH-002,19.601823,80.34213,87,34,cnn_train,0
MH-002_19.601823_80.342399,MH-002,19.601823,80.342399,87,35,cnn_train,0
MH-002_19.601823_80.342669,MH-002,19.601823,80.342669,87,36,cnn_train,0
MH-002_19.601823_80.342938,MH-002,19.601823,80.342938,87,37,cnn_train,0
MH-002_19.601823_80.343208,MH-002,19.601823,80.343208,87,38,cnn_train,0
MH-002_19.601823_80.343477,MH-002,19.601823,80.343477,87,39,cnn_train,0
MH-002_19.601823_80.343747,MH-002,19.601823,80.343747,87,40,cnn_train,0
MH-002_19.601823_80.344016,MH-002,19.601823,80.344016,87,41,cnn_train,0
MH-002_19.601823_80.344286,MH-002,19.601823,80.344286,87,42,cnn_train,0
MH-002_19.601823_80.344555,MH-002,19.601823,80.344555,87,43,cnn_train,0
MH-002_19.601823_80.344825,MH-002,19.601823,80.344825,87,44,cnn_train,0
MH-002_19.601823_80.345094,MH-002,19.601823,80.345094,87,45,cnn_train,0
MH-002_19.601823_80.345364,MH-002,19.601823,80.345364,87,46,cnn_train,0
MH-002_19.601823_80.345633,MH-002,19.601823,80.345633,87,47,cnn_train,0
MH-002_19.601823_80.345903,MH-002,19.601823,80.345903,87,48,cnn_train,0
MH-002_19.601823_80.346172,MH-002,19.601823,80.346172,87,49,cnn_train,0
MH-002_19.601823_80.34752,MH-002,19.601823,80.34752,87,54,cnn_train,1
MH-002_19.601823_80.347789,MH-002,19.601823,80.347789,87,55,cnn_train,1
MH-002_19.601823_80.348059,MH-002,19.601823,80.348059,87,56,cnn_train,0
MH-002_19.601823_80.348328,MH-002,19.601823,80.348328,87,57,cnn_train,0
MH-002_19.601823_80.348598,MH-002,19.601823,80.348598,87,58,cnn_train,0
MH-002_19.601823_80.348867,MH-002,19.601823,80.348867,87,59,cnn_train,0
MH-002_19.601823_80.349137,MH-002,19.601823,80.349137,87,60,cnn_train,0
MH-002_19.601823_80.349406,MH-002,19.601823,80.349406,87,61,cnn_train,0
MH-002_19.601823_80.349676,MH-002,19.601823,80.349676,87,62,cnn_train,0
MH-002_19.601823_80.349945,MH-002,19.601823,80.349945,87,63,cnn_train,0
MH-002_19.601823_80.350215,MH-002,19.601823,80.350215,87,64,cnn_train,0
MH-002_19.601823_80.350484,MH-002,19.601823,80.350484,87,65,cnn_train,0
MH-002_19.601823_80.350754,MH-002,19.601823,80.350754,87,66,cnn_train,0
MH-002_19.601823_80.351023,MH-002,19.601823,80.351023,87,67,cnn_train,0
MH-002_19.601823_80.351293,MH-002,19.601823,80.351293,87,68,cnn_train,0
MH-002_19.601823_80.351562,MH-002,19.601823,80.351562,87,69,cnn_train,0
MH-002_19.601823_80.351832,MH-002,19.601823,80.351832,87,70,cnn_train,0
MH-002_19.601823_80.352101,MH-002,19.601823,80.352101,87,71,cnn_train,1
MH-002_19.601823_80.352371,MH-002,19.601823,80.352371,87,72,cnn_train,1
MH-002_19.601823_80.35264,MH-002,19.601823,80.35264,87,73,cnn_train,1
MH-002_19.601823_80.35291,MH-002,19.601823,80.35291,87,74,cnn_train,1
MH-002_19.601823_80.353179,MH-002,19.601823,80.353179,87,75,cnn_train,0
MH-002_19.601823_80.353449,MH-002,19.601823,80.353449,87,76,cnn_train,0
MH-002_19.601823_80.353718,MH-002,19.601823,80.353718,87,77,cnn_train,0
MH-002_19.601823_80.363959,MH-002,19.601823,80.363959,87,115,cnn_val,0
MH-002_19.601823_80.364229,MH-002,19.601823,80.364229,87,116,cnn_val,0
MH-002_19.601823_80.364498,MH-002,19.601823,80.364498,87,117,cnn_val,0
MH-002_19.601823_80.365037,MH-002,19.601823,80.365037,87,119,cnn_val,0
MH-002_19.601823_80.365307,MH-002,19.601823,80.365307,87,120,cnn_val,0
MH-002_19.601823_80.365576,MH-002,19.601823,80.365576,87,121,cnn_val,0
MH-002_19.601823_80.365846,MH-002,19.601823,80.365846,87,122,cnn_val,0
MH-002_19.601823_80.366115,MH-002,19.601823,80.366115,87,123,cnn_val,0
MH-002_19.601823_80.366385,MH-002,19.601823,80.366385,87,124,cnn_val,0
MH-002_19.601823_80.366654,MH-002,19.601823,80.366654,87,125,cnn_val,0
MH-002_19.601823_80.366923,MH-002,19.601823,80.366923,87,126,cnn_val,0
MH-002_19.601823_80.367193,MH-002,19.601823,80.367193,87,127,cnn_val,0
MH-002_19.601823_80.367462,MH-002,19.601823,80.367462,87,128,cnn_val,0
MH-002_19.601823_80.367732,MH-002,19.601823,80.367732,87,129,cnn_val,0
MH-002_19.601823_80.368001,MH-002,19.601823,80.368001,87,130,cnn_val,0
MH-002_19.601823_80.368271,MH-002,19.601823,80.368271,87,131,cnn_val,0
MH-002_19.601823_80.36854,MH-002,19.601823,80.36854,87,132,cnn_val,0
MH-002_19.601823_80.36881,MH-002,19.601823,80.36881,87,133,cnn_val,0
MH-002_19.601823_80.369079,MH-002,19.601823,80.369079,87,134,cnn_val,0
MH-002_19.601823_80.369349,MH-002,19.601823,80.369349,87,135,cnn_val,0
MH-002_19.601823_80.378781,MH-002,19.601823,80.378781,87,170,cnn_test,0
MH-002_19.601823_80.379051,MH-002,19.601823,80.379051,87,171,cnn_test,0
MH-002_19.601823_80.37932,MH-002,19.601823,80.37932,87,172,cnn_test,0
MH-002_19.601823_80.37959,MH-002,19.601823,80.37959,87,173,cnn_test,0
MH-002_19.601823_80.379859,MH-002,19.601823,80.379859,87,174,cnn_test,0
MH-002_19.601554_80.339974,MH-002,19.601554,80.339974,88,26,cnn_train,0
MH-002_19.601554_80.340513,MH-002,19.601554,80.340513,88,28,cnn_train,0
MH-002_19.601554_80.340783,MH-002,19.601554,80.340783,88,29,cnn_train,0
MH-002_19.601554_80.341052,MH-002,19.601554,80.341052,88,30,cnn_train,0
MH-002_19.601554_80.341322,MH-002,19.601554,80.341322,88,31,cnn_train,0
MH-002_19.601554_80.341591,MH-002,19.601554,80.341591,88,32,cnn_train,0
MH-002_19.601554_80.34186,MH-002,19.601554,80.34186,88,33,cnn_train,0
MH-002_19.601554_80.34213,MH-002,19.601554,80.34213,88,34,cnn_train,0
MH-002_19.601554_80.342399,MH-002,19.601554,80.342399,88,35,cnn_train,0
MH-002_19.601554_80.342669,MH-002,19.601554,80.342669,88,36,cnn_train,0
MH-002_19.601554_80.342938,MH-002,19.601554,80.342938,88,37,cnn_train,0
MH-002_19.601554_80.343208,MH-002,19.601554,80.343208,88,38,cnn_train,0
MH-002_19.601554_80.343477,MH-002,19.601554,80.343477,88,39,cnn_train,0
MH-002_19.601554_80.343747,MH-002,19.601554,80.343747,88,40,cnn_train,0
MH-002_19.601554_80.344016,MH-002,19.601554,80.344016,88,41,cnn_train,0
MH-002_19.601554_80.344286,MH-002,19.601554,80.344286,88,42,cnn_train,0
MH-002_19.601554_80.344555,MH-002,19.601554,80.344555,88,43,cnn_train,0
MH-002_19.601554_80.344825,MH-002,19.601554,80.344825,88,44,cnn_train,0
MH-002_19.601554_80.345094,MH-002,19.601554,80.345094,88,45,cnn_train,0
MH-002_19.601554_80.345364,MH-002,19.601554,80.345364,88,46,cnn_train,0
MH-002_19.601554_80.345633,MH-002,19.601554,80.345633,88,47,cnn_train,0
MH-002_19.601554_80.345903,MH-002,19.601554,80.345903,88,48,cnn_train,0
MH-002_19.601554_80.346172,MH-002,19.601554,80.346172,88,49,cnn_train,0
MH-002_19.601554_80.346981,MH-002,19.601554,80.346981,88,52,cnn_train,0
MH-002_19.601554_80.348059,MH-002,19.601554,80.348059,88,56,cnn_train,0
MH-002_19.601554_80.348328,MH-002,19.601554,80.348328,88,57,cnn_train,0
MH-002_19.601554_80.348598,MH-002,19.601554,80.348598,88,58,cnn_train,0
MH-002_19.601554_80.348867,MH-002,19.601554,80.348867,88,59,cnn_train,0
MH-002_19.601554_80.349137,MH-002,19.601554,80.349137,88,60,cnn_train,0
MH-002_19.601554_80.349406,MH-002,19.601554,80.349406,88,61,cnn_train,0
MH-002_19.601554_80.349676,MH-002,19.601554,80.349676,88,62,cnn_train,0
MH-002_19.601554_80.349945,MH-002,19.601554,80.349945,88,63,cnn_train,0
MH-002_19.601554_80.350215,MH-002,19.601554,80.350215,88,64,cnn_train,0
MH-002_19.601554_80.350484,MH-002,19.601554,80.350484,88,65,cnn_train,0
MH-002_19.601554_80.350754,MH-002,19.601554,80.350754,88,66,cnn_train,0
MH-002_19.601554_80.351023,MH-002,19.601554,80.351023,88,67,cnn_train,0
MH-002_19.601554_80.351293,MH-002,19.601554,80.351293,88,68,cnn_train,0
MH-002_19.601554_80.351562,MH-002,19.601554,80.351562,88,69,cnn_train,0
MH-002_19.601554_80.351832,MH-002,19.601554,80.351832,88,70,cnn_train,0
MH-002_19.601554_80.352101,MH-002,19.601554,80.352101,88,71,cnn_train,0
MH-002_19.601554_80.352371,MH-002,19.601554,80.352371,88,72,cnn_train,1
MH-002_19.601554_80.35264,MH-002,19.601554,80.35264,88,73,cnn_train,1
MH-002_19.601554_80.35291,MH-002,19.601554,80.35291,88,74,cnn_train,1
MH-002_19.601554_80.353179,MH-002,19.601554,80.353179,88,75,cnn_train,0
MH-002_19.601554_80.353449,MH-002,19.601554,80.353449,88,76,cnn_train,0
MH-002_19.601554_80.353718,MH-002,19.601554,80.353718,88,77,cnn_train,0
MH-002_19.601554_80.353988,MH-002,19.601554,80.353988,88,78,cnn_train,1
MH-002_19.601554_80.354257,MH-002,19.601554,80.354257,88,79,cnn_train,1
MH-002_19.601554_80.354527,MH-002,19.601554,80.354527,88,80,cnn_train,1
MH-002_19.601554_80.354796,MH-002,19.601554,80.354796,88,81,cnn_train,1
MH-002_19.601554_80.355066,MH-002,19.601554,80.355066,88,82,cnn_train,1
MH-002_19.601554_80.355874,MH-002,19.601554,80.355874,88,85,cnn_train,0
MH-002_19.601554_80.356144,MH-002,19.601554,80.356144,88,86,cnn_train,0
MH-002_19.601554_80.356413,MH-002,19.601554,80.356413,88,87,cnn_train,0
MH-002_19.601554_80.356683,MH-002,19.601554,80.356683,88,88,cnn_train,0
MH-002_19.601554_80.356952,MH-002,19.601554,80.356952,88,89,cnn_train,0
MH-002_19.601554_80.363959,MH-002,19.601554,80.363959,88,115,cnn_val,0
MH-002_19.601554_80.365307,MH-002,19.601554,80.365307,88,120,cnn_val,0
MH-002_19.601554_80.365576,MH-002,19.601554,80.365576,88,121,cnn_val,0
MH-002_19.601554_80.365846,MH-002,19.601554,80.365846,88,122,cnn_val,0
MH-002_19.601554_80.366115,MH-002,19.601554,80.366115,88,123,cnn_val,0
MH-002_19.601554_80.367462,MH-002,19.601554,80.367462,88,128,cnn_val,0
MH-002_19.601554_80.367732,MH-002,19.601554,80.367732,88,129,cnn_val,0
MH-002_19.601554_80.368001,MH-002,19.601554,80.368001,88,130,cnn_val,0
MH-002_19.601554_80.368271,MH-002,19.601554,80.368271,88,131,cnn_val,0
MH-002_19.601554_80.36854,MH-002,19.601554,80.36854,88,132,cnn_val,0
MH-002_19.601554_80.36881,MH-002,19.601554,80.36881,88,133,cnn_val,0
MH-002_19.601554_80.369079,MH-002,19.601554,80.369079,88,134,cnn_val,0
MH-002_19.601554_80.369349,MH-002,19.601554,80.369349,88,135,cnn_val,0
MH-002_19.601554_80.369618,MH-002,19.601554,80.369618,88,136,cnn_val,0
MH-002_19.601554_80.369888,MH-002,19.601554,80.369888,88,137,cnn_val,0
MH-002_19.601554_80.379051,MH-002,19.601554,80.379051,88,171,cnn_test,0
MH-002_19.601554_80.37932,MH-002,19.601554,80.37932,88,172,cnn_test,0
MH-002_19.601554_80.37959,MH-002,19.601554,80.37959,88,173,cnn_test,0
MH-002_19.601554_80.379859,MH-002,19.601554,80.379859,88,174,cnn_test,0
MH-002_19.601554_80.380398,MH-002,19.601554,80.380398,88,176,cnn_test,0
MH-002_19.601284_80.339974,MH-002,19.601284,80.339974,89,26,cnn_train,1
MH-002_19.601284_80.340783,MH-002,19.601284,80.340783,89,29,cnn_train,0
MH-002_19.601284_80.341052,MH-002,19.601284,80.341052,89,30,cnn_train,0
MH-002_19.601284_80.341322,MH-002,19.601284,80.341322,89,31,cnn_train,0
MH-002_19.601284_80.341591,MH-002,19.601284,80.341591,89,32,cnn_train,0
MH-002_19.601284_80.34186,MH-002,19.601284,80.34186,89,33,cnn_train,0
MH-002_19.601284_80.34213,MH-002,19.601284,80.34213,89,34,cnn_train,0
MH-002_19.601284_80.342399,MH-002,19.601284,80.342399,89,35,cnn_train,0
MH-002_19.601284_80.342669,MH-002,19.601284,80.342669,89,36,cnn_train,0
MH-002_19.601284_80.342938,MH-002,19.601284,80.342938,89,37,cnn_train,0
MH-002_19.601284_80.343208,MH-002,19.601284,80.343208,89,38,cnn_train,0
MH-002_19.601284_80.343477,MH-002,19.601284,80.343477,89,39,cnn_train,0
MH-002_19.601284_80.343747,MH-002,19.601284,80.343747,89,40,cnn_train,0
MH-002_19.601284_80.344016,MH-002,19.601284,80.344016,89,41,cnn_train,0
MH-002_19.601284_80.344286,MH-002,19.601284,80.344286,89,42,cnn_train,0
MH-002_19.601284_80.344555,MH-002,19.601284,80.344555,89,43,cnn_train,0
MH-002_19.601284_80.344825,MH-002,19.601284,80.344825,89,44,cnn_train,0
MH-002_19.601284_80.345094,MH-002,19.601284,80.345094,89,45,cnn_train,0
MH-002_19.601284_80.345364,MH-002,19.601284,80.345364,89,46,cnn_train,0
MH-002_19.601284_80.345633,MH-002,19.601284,80.345633,89,47,cnn_train,0
MH-002_19.601284_80.345903,MH-002,19.601284,80.345903,89,48,cnn_train,0
MH-002_19.601284_80.346172,MH-002,19.601284,80.346172,89,49,cnn_train,0
MH-002_19.601284_80.346442,MH-002,19.601284,80.346442,89,50,cnn_train,0
MH-002_19.601284_80.346711,MH-002,19.601284,80.346711,89,51,cnn_train,1
MH-002_19.601284_80.347789,MH-002,19.601284,80.347789,89,55,cnn_train,1
MH-002_19.601284_80.348867,MH-002,19.601284,80.348867,89,59,cnn_train,0
MH-002_19.601284_80.349137,MH-002,19.601284,80.349137,89,60,cnn_train,0
MH-002_19.601284_80.349406,MH-002,19.601284,80.349406,89,61,cnn_train,0
MH-002_19.601284_80.349676,MH-002,19.601284,80.349676,89,62,cnn_train,0
MH-002_19.601284_80.349945,MH-002,19.601284,80.349945,89,63,cnn_train,0
MH-002_19.601284_80.350215,MH-002,19.601284,80.350215,89,64,cnn_train,0
MH-002_19.601284_80.350484,MH-002,19.601284,80.350484,89,65,cnn_train,0
MH-002_19.601284_80.350754,MH-002,19.601284,80.350754,89,66,cnn_train,0
MH-002_19.601284_80.351023,MH-002,19.601284,80.351023,89,67,cnn_train,0
MH-002_19.601284_80.351293,MH-002,19.601284,80.351293,89,68,cnn_train,0
MH-002_19.601284_80.351562,MH-002,19.601284,80.351562,89,69,cnn_train,0
MH-002_19.601284_80.351832,MH-002,19.601284,80.351832,89,70,cnn_train,0
MH-002_19.601284_80.352101,MH-002,19.601284,80.352101,89,71,cnn_train,0
