project_id,transition,row,col,delta_NDVI,delta_NDWI,delta_NDBI,veg_loss_signal,builtup_signal,water_signal,signal_count,candidate_category,f6_class_name,f6_dynamic_world_class
MH-002,2021->2022,53,114,-0.1018,0.0037,0.0768,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,54,107,-0.1444,0.0310,0.1123,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,54,108,-0.1349,0.0177,0.0982,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,54,109,-0.0996,-0.0058,0.0738,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,55,102,-0.1318,0.0146,0.0972,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,55,109,-0.0886,0.0105,0.0781,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,56,102,-0.1175,0.0103,0.0838,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,57,100,-0.1137,0.0087,0.0812,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,58,99,-0.0951,0.0074,0.0748,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,58,100,-0.1106,0.0125,0.0982,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,58,104,-0.1076,0.0103,0.0942,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,59,97,-0.1097,-0.0238,0.0752,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,59,98,-0.1014,-0.0233,0.0772,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,59,100,-0.1001,0.0154,0.1103,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,60,96,-0.0971,-0.0096,0.0960,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,60,97,-0.1128,0.0011,0.0788,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,61,103,-0.1077,-0.0084,0.0916,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,62,89,-0.1153,-0.0015,0.0835,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,62,93,-0.1042,-0.0225,0.0824,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,62,94,-0.1290,-0.0018,0.1180,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,63,90,-0.1133,0.0063,0.0875,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,63,91,-0.1451,-0.0067,0.1067,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,63,92,-0.1294,-0.0231,0.0997,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,77,69,-0.1284,-0.0129,0.1043,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,78,69,-0.1268,-0.0060,0.1030,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,79,69,-0.0922,-0.0125,0.0977,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,81,70,-0.0891,-0.0243,0.0966,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,83,71,-0.0920,-0.0180,0.0789,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,89,75,-0.1114,0.0054,0.1025,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,90,76,-0.1115,0.0152,0.1187,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,90,78,-0.0906,-0.0044,0.0893,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,91,77,-0.0945,-0.0149,0.0956,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,93,79,-0.0950,-0.0218,0.0759,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,94,81,-0.1048,-0.0293,0.1070,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,95,82,-0.0891,-0.0419,0.0856,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,98,88,-0.0975,-0.0369,0.1055,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,100,91,-0.1063,-0.0324,0.1238,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,100,92,-0.1015,-0.0356,0.1044,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,101,92,-0.0942,-0.0369,0.1027,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,103,94,-0.0892,-0.0289,0.1216,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,105,96,-0.0971,-0.0289,0.0947,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,107,98,-0.0973,-0.0434,0.1358,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,109,70,-0.0976,0.1324,-0.1136,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2021->2022,112,96,-0.0941,-0.0197,0.0891,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,119,92,-0.1074,0.0132,0.1377,True,True,False,2,2,unknown,unknown
MH-002,2021->2022,120,91,-0.1085,-0.0004,0.1249,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,121,90,-0.1011,-0.0010,0.1260,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,122,90,-0.1072,-0.0110,0.1397,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,123,34,-0.1991,0.2850,-0.1098,True,False,True,2,2,vegetation,trees
MH-002,2021->2022,123,35,-0.0983,0.1593,-0.0565,True,False,True,2,2,vegetation,trees
MH-002,2021->2022,123,89,-0.0951,-0.0182,0.1194,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,124,89,-0.0993,-0.0286,0.1166,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2021->2022,127,87,-0.0874,-0.0030,0.1011,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,128,87,-0.1274,-0.0016,0.1326,True,True,False,2,2,vegetation,trees
MH-002,2021->2022,141,30,-0.1058,0.1378,-0.0878,True,False,True,2,2,vegetation,trees
MH-002,2021->2022,141,31,-0.1086,0.1333,-0.1368,True,False,True,2,2,unknown,unknown
MH-002,2021->2022,143,45,-0.0935,0.1310,-0.1930,True,False,True,2,2,vegetation,crops
MH-002,2021->2022,143,46,-0.1671,0.1873,-0.1590,True,False,True,2,2,vegetation,crops
MH-002,2021->2022,150,37,-0.1087,0.0427,0.0941,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,5,35,-0.0925,0.0241,0.0742,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,9,35,-0.0919,0.0109,0.0822,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,10,37,-0.0936,0.0219,0.0871,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,11,28,-0.0876,0.0094,0.0877,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,11,38,-0.0868,0.0035,0.0866,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,12,27,-0.0993,0.0234,0.0742,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,14,30,-0.0929,0.0110,0.0784,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,14,31,-0.1050,0.0084,0.0854,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,14,32,-0.1045,0.0066,0.0928,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,15,31,-0.1000,0.0227,0.0941,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,15,32,-0.1000,0.0297,0.0887,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,15,33,-0.0921,0.0216,0.0885,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,15,40,-0.0900,0.0458,0.0919,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,16,32,-0.1044,0.0213,0.0744,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,16,33,-0.1006,0.0242,0.0930,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,16,34,-0.1109,0.0283,0.1149,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,16,35,-0.0950,0.0155,0.0956,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,16,40,-0.0894,0.0449,0.0991,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,17,31,-0.0902,0.0217,0.0806,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,17,33,-0.1091,0.0303,0.0970,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,17,34,-0.1247,0.0388,0.1235,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,17,35,-0.1113,0.0294,0.0979,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,19,28,-0.1133,0.0283,0.1113,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,20,32,-0.0955,0.0299,0.0767,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,22,30,-0.0882,0.0500,0.0748,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,31,38,-0.0661,0.0479,0.0985,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,35,41,-0.1006,0.0343,0.1206,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,36,14,-0.0920,0.0545,0.0511,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,36,40,-0.0899,0.0215,0.0992,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,38,39,-0.0891,0.0376,0.1085,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,39,8,-0.0940,0.0482,0.0353,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,39,10,-0.0898,0.0494,0.0248,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,39,11,-0.0932,0.0611,0.0123,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,39,59,-0.1106,0.0557,0.0554,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,40,9,-0.0932,0.0524,0.0358,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,40,11,-0.0947,0.0645,0.0156,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,40,12,-0.0928,0.0645,0.0180,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,40,59,-0.0950,0.0633,0.0629,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,41,58,-0.1015,0.0513,0.0490,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,42,19,-0.0990,0.0648,0.0616,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,42,44,-0.0868,0.0322,0.0750,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,43,19,-0.0872,0.0593,0.0424,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,43,20,-0.0963,0.0616,0.0281,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,44,53,-0.1250,0.0538,0.0633,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,44,60,-0.1014,0.0664,0.0515,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,45,54,-0.0716,0.0537,0.0742,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,46,59,-0.1287,0.0585,0.0416,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,46,60,-0.0894,0.0469,0.0365,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,47,21,-0.0909,0.0533,0.0269,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,48,21,-0.0856,0.0701,0.0771,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,48,22,-0.1386,0.0962,0.0981,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,48,23,-0.1336,0.0838,0.0822,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,48,24,-0.1225,0.0774,0.0557,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,48,25,-0.1034,0.0967,0.0519,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,48,55,-0.0899,0.0349,0.0974,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,49,20,-0.0913,0.0494,0.0350,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,49,22,-0.0995,0.0708,0.0870,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,49,23,-0.1196,0.0648,0.0721,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,49,24,-0.0989,0.0683,0.0547,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,49,25,-0.1139,0.0850,0.0599,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,49,26,-0.1235,0.0832,0.0537,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,49,39,-0.0886,0.0660,0.0859,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,49,40,-0.0585,0.0589,0.0827,False,True,True,2,2,unknown,unknown
MH-002,2022->2023,49,41,-0.0581,0.0672,0.0891,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,49,42,-0.0440,0.0485,0.0765,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,50,19,-0.0904,0.0490,0.0457,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,22,-0.0953,0.0553,0.0533,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,23,-0.0918,0.0575,0.0311,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,25,-0.0946,0.0808,0.0390,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,26,-0.1074,0.0933,0.0387,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,27,-0.1181,0.0793,0.0433,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,28,-0.1482,0.1034,0.0656,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,50,38,-0.1115,0.0794,0.0918,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,50,43,-0.0491,0.0513,0.0797,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,50,44,-0.0554,0.0521,0.0859,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,50,45,-0.0877,0.0528,0.0856,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,50,46,-0.1111,0.0711,0.1117,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,50,47,-0.1027,0.0708,0.0991,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,50,48,-0.0802,0.0518,0.0747,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,50,49,-0.0708,0.0518,0.0878,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,51,25,-0.1198,0.1021,0.0693,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,51,26,-0.1159,0.0887,0.0647,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,51,27,-0.1104,0.0757,0.0628,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,51,28,-0.1604,0.1086,0.0949,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,51,29,-0.2024,0.1343,0.1381,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,51,47,-0.0564,0.0646,0.0791,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,51,48,-0.0628,0.0645,0.0773,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,51,49,-0.0755,0.0540,0.0804,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,51,58,-0.0958,0.0468,0.0520,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,52,24,-0.0892,0.0687,0.0718,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,52,25,-0.1075,0.0901,0.0785,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,52,26,-0.1012,0.0790,0.0620,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,52,27,-0.0960,0.0676,0.0387,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,52,28,-0.1309,0.0854,0.0885,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,52,29,-0.1558,0.0939,0.1232,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,52,30,-0.1647,0.1008,0.1067,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,52,31,-0.1492,0.1110,0.0655,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,52,40,-0.0894,0.0339,0.0747,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,52,43,-0.0550,0.0514,0.0950,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,53,24,-0.0970,0.0623,0.0561,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,53,25,-0.0917,0.0716,0.0497,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,53,28,-0.1023,0.0689,0.0813,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,53,29,-0.1279,0.0725,0.0952,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,53,30,-0.1310,0.0834,0.0696,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,53,31,-0.1455,0.1006,0.0761,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,53,32,-0.1558,0.1082,0.0817,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,53,38,-0.0918,0.0690,0.0822,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,53,44,-0.0561,0.0506,0.0775,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,53,49,-0.0592,0.0496,0.0845,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,53,113,-0.2097,0.0958,0.1645,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,53,114,-0.2303,0.1152,0.1912,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,53,115,-0.1690,0.0746,0.1475,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,53,116,-0.1309,0.0547,0.1128,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,53,117,-0.1074,0.0452,0.0941,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,53,136,-0.0713,0.0506,0.0898,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,54,23,-0.0555,0.0593,0.0886,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,54,26,-0.1092,0.0826,0.0538,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,54,28,-0.1101,0.0673,0.0673,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,54,29,-0.1109,0.0620,0.0724,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,54,30,-0.0880,0.0588,0.0717,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,54,31,-0.0947,0.0618,0.0693,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,54,32,-0.1177,0.0825,0.0765,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,33,-0.1517,0.1005,0.1067,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,38,-0.1265,0.0892,0.1126,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,39,-0.0864,0.0539,0.0780,False,True,True,2,2,unknown,unknown
MH-002,2022->2023,54,40,-0.0734,0.0496,0.0784,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,54,107,-0.1382,0.0662,0.1183,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,108,-0.1406,0.0668,0.1069,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,109,-0.1321,0.0597,0.1003,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,110,-0.1256,0.0498,0.1100,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,111,-0.1441,0.0666,0.1294,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,112,-0.1492,0.0725,0.1360,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,113,-0.1722,0.0730,0.1341,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,114,-0.1944,0.0935,0.1670,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,115,-0.1453,0.0592,0.1406,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,116,-0.1242,0.0548,0.1144,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,117,-0.0982,0.0409,0.0992,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,54,119,-0.0995,0.0343,0.0742,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,54,120,-0.1210,0.0617,0.0932,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,121,-0.1134,0.0555,0.1086,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,122,-0.0943,0.0470,0.0920,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,54,143,-0.0880,0.0341,0.0751,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,54,145,-0.1330,0.0561,0.0893,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,54,146,-0.1386,0.0646,0.1103,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,26,-0.0954,0.0705,0.0490,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,55,27,-0.1016,0.0856,0.0569,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,55,28,-0.1075,0.0811,0.0630,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,55,29,-0.1016,0.0546,0.0579,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,55,33,-0.1184,0.0736,0.0738,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,34,-0.1434,0.0949,0.1009,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,35,-0.1438,0.0968,0.0928,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,38,-0.1318,0.0863,0.0995,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,39,-0.1076,0.0674,0.0703,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,55,102,-0.1926,0.0786,0.1500,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,103,-0.1982,0.0958,0.1722,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,104,-0.1581,0.0742,0.1200,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,105,-0.1499,0.0666,0.1243,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,106,-0.1261,0.0482,0.1132,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,107,-0.1254,0.0463,0.1167,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,55,108,-0.1306,0.0464,0.1190,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,55,109,-0.1016,0.0361,0.0834,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,55,110,-0.1083,0.0546,0.0979,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,111,-0.1466,0.0635,0.1435,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,112,-0.1507,0.0628,0.1476,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,113,-0.1604,0.0760,0.1425,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,114,-0.1342,0.0652,0.1116,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,115,-0.1354,0.0572,0.1123,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,116,-0.1357,0.0502,0.0964,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,117,-0.1270,0.0546,0.0788,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,118,-0.1295,0.0576,0.0914,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,119,-0.1292,0.0660,0.0566,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,55,120,-0.1198,0.0555,0.1071,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,55,121,-0.1226,0.0425,0.1086,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,55,122,-0.1177,0.0320,0.0864,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,55,123,-0.0917,0.0357,0.0751,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,55,124,-0.0982,0.0316,0.0757,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,55,131,-0.0940,0.0366,0.1103,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,55,132,-0.0988,0.0468,0.1344,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,55,133,-0.1186,0.0706,0.1553,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,55,143,-0.0968,0.0496,0.0406,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,56,29,-0.0897,0.0532,0.0475,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,56,31,-0.0883,0.0489,0.0608,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,56,32,-0.1044,0.0725,0.0929,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,33,-0.0993,0.0726,0.1037,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,34,-0.0987,0.0743,0.1030,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,35,-0.1251,0.0914,0.1079,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,36,-0.1428,0.1125,0.1231,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,39,-0.1428,0.0745,0.0884,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,56,-0.0921,0.0472,0.0492,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,56,101,-0.2352,0.1394,0.1816,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,102,-0.1749,0.0819,0.1643,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,103,-0.1762,0.0765,0.1715,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,104,-0.1421,0.0605,0.1325,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,105,-0.1489,0.0689,0.1340,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,106,-0.1205,0.0619,0.1189,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,107,-0.1241,0.0483,0.1145,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,108,-0.1291,0.0546,0.1166,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,109,-0.1448,0.0499,0.0900,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,110,-0.1081,0.0443,0.0872,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,56,111,-0.1243,0.0468,0.0956,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,112,-0.1549,0.0714,0.1357,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,113,-0.1606,0.0756,0.1430,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,114,-0.1284,0.0617,0.1099,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,115,-0.0918,0.0474,0.0950,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,116,-0.1114,0.0515,0.0785,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,117,-0.1058,0.0506,0.0693,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,56,118,-0.1220,0.0571,0.0785,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,119,-0.1088,0.0649,0.0761,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,120,-0.1548,0.0737,0.1301,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,56,121,-0.1512,0.0589,0.1153,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,56,122,-0.1014,0.0511,0.0450,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,56,123,-0.1261,0.0344,0.0859,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,56,124,-0.1187,0.0298,0.0853,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,56,132,-0.1014,0.0461,0.1617,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,56,133,-0.1113,0.0513,0.1667,True,True,True,3,2,vegetation,shrub_and_scrub
MH-002,2022->2023,56,144,-0.0994,0.0509,0.0500,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,57,29,-0.0913,0.0638,0.0571,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,57,31,-0.0879,0.0618,0.0898,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,57,32,-0.1070,0.0723,0.0969,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,57,33,-0.0912,0.0579,0.1143,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,57,34,-0.0904,0.0597,0.1261,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,57,35,-0.1014,0.0628,0.1037,True,True,True,3,2,vegetation,trees
