sample_id,project_id,year,center_latitude,center_longitude,target,feature83_membership,feature86_membership,cnn_spatial_split,spatial_block
MH-003_2023_R051_C017,MH-003,2023,18.935902,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C018,MH-003,2023,18.935902,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C019,MH-003,2023,18.935902,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C020,MH-003,2023,18.935902,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C021,MH-003,2023,18.935902,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C022,MH-003,2023,18.935902,73.448459,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R051_C023,MH-003,2023,18.935902,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C016,MH-003,2023,18.935633,73.446842,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C017,MH-003,2023,18.935633,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C018,MH-003,2023,18.935633,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C019,MH-003,2023,18.935633,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C020,MH-003,2023,18.935633,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C021,MH-003,2023,18.935633,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C022,MH-003,2023,18.935633,73.448459,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C023,MH-003,2023,18.935633,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C024,MH-003,2023,18.935633,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C025,MH-003,2023,18.935633,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C026,MH-003,2023,18.935633,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R052_C027,MH-003,2023,18.935633,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C017,MH-003,2023,18.935363,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C018,MH-003,2023,18.935363,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C019,MH-003,2023,18.935363,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C020,MH-003,2023,18.935363,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C021,MH-003,2023,18.935363,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C022,MH-003,2023,18.935363,73.448459,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R053_C023,MH-003,2023,18.935363,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R054_C018,MH-003,2023,18.935094,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R054_C019,MH-003,2023,18.935094,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R054_C020,MH-003,2023,18.935094,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R054_C021,MH-003,2023,18.935094,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R055_C019,MH-003,2023,18.934824,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2023_R128_C225,MH-003,2023,18.915151,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R129_C224,MH-003,2023,18.914882,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R129_C225,MH-003,2023,18.914882,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R130_C203,MH-003,2023,18.914612,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C204,MH-003,2023,18.914612,73.497507,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C205,MH-003,2023,18.914612,73.497776,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C206,MH-003,2023,18.914612,73.498046,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C215,MH-003,2023,18.914612,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C216,MH-003,2023,18.914612,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C217,MH-003,2023,18.914612,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R130_C218,MH-003,2023,18.914612,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R130_C224,MH-003,2023,18.914612,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R130_C225,MH-003,2023,18.914612,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C203,MH-003,2023,18.914343,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C204,MH-003,2023,18.914343,73.497507,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C205,MH-003,2023,18.914343,73.497776,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C206,MH-003,2023,18.914343,73.498046,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C207,MH-003,2023,18.914343,73.498315,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C208,MH-003,2023,18.914343,73.498584,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C209,MH-003,2023,18.914343,73.498854,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C210,MH-003,2023,18.914343,73.499123,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C212,MH-003,2023,18.914343,73.499662,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C213,MH-003,2023,18.914343,73.499932,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C214,MH-003,2023,18.914343,73.500201,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C215,MH-003,2023,18.914343,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C216,MH-003,2023,18.914343,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R131_C219,MH-003,2023,18.914343,73.501549,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C220,MH-003,2023,18.914343,73.501818,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C221,MH-003,2023,18.914343,73.502088,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C222,MH-003,2023,18.914343,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C223,MH-003,2023,18.914343,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C224,MH-003,2023,18.914343,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R131_C225,MH-003,2023,18.914343,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C210,MH-003,2023,18.914073,73.499123,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C211,MH-003,2023,18.914073,73.499393,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C212,MH-003,2023,18.914073,73.499662,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C213,MH-003,2023,18.914073,73.499932,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C214,MH-003,2023,18.914073,73.500201,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C215,MH-003,2023,18.914073,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C216,MH-003,2023,18.914073,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C217,MH-003,2023,18.914073,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R132_C218,MH-003,2023,18.914073,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C219,MH-003,2023,18.914073,73.501549,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C220,MH-003,2023,18.914073,73.501818,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C221,MH-003,2023,18.914073,73.502088,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C222,MH-003,2023,18.914073,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C223,MH-003,2023,18.914073,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R132_C224,MH-003,2023,18.914073,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C215,MH-003,2023,18.913804,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R133_C216,MH-003,2023,18.913804,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R133_C217,MH-003,2023,18.913804,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R133_C218,MH-003,2023,18.913804,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C219,MH-003,2023,18.913804,73.501549,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C220,MH-003,2023,18.913804,73.501818,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C221,MH-003,2023,18.913804,73.502088,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C222,MH-003,2023,18.913804,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C223,MH-003,2023,18.913804,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R133_C224,MH-003,2023,18.913804,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C203,MH-003,2023,18.913534,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R134_C215,MH-003,2023,18.913534,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R134_C216,MH-003,2023,18.913534,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R134_C217,MH-003,2023,18.913534,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R134_C218,MH-003,2023,18.913534,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C219,MH-003,2023,18.913534,73.501549,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C220,MH-003,2023,18.913534,73.501818,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C221,MH-003,2023,18.913534,73.502088,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C222,MH-003,2023,18.913534,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C223,MH-003,2023,18.913534,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C224,MH-003,2023,18.913534,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R134_C225,MH-003,2023,18.913534,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R135_C203,MH-003,2023,18.913265,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R135_C215,MH-003,2023,18.913265,73.500471,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R135_C216,MH-003,2023,18.913265,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R135_C217,MH-003,2023,18.913265,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R135_C218,MH-003,2023,18.913265,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R135_C219,MH-003,2023,18.913265,73.501549,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R136_C203,MH-003,2023,18.912995,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R136_C204,MH-003,2023,18.912995,73.497507,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R136_C216,MH-003,2023,18.912995,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R136_C217,MH-003,2023,18.912995,73.50101,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R136_C218,MH-003,2023,18.912995,73.501279,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R136_C223,MH-003,2023,18.912995,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R137_C203,MH-003,2023,18.912726,73.497237,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R137_C204,MH-003,2023,18.912726,73.497507,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R137_C205,MH-003,2023,18.912726,73.497776,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R137_C216,MH-003,2023,18.912726,73.50074,0,True,True,cnn_test,MH-003_C14
MH-003_2023_R137_C222,MH-003,2023,18.912726,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R137_C223,MH-003,2023,18.912726,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R137_C224,MH-003,2023,18.912726,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R137_C225,MH-003,2023,18.912726,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R138_C223,MH-003,2023,18.912456,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R138_C224,MH-003,2023,18.912456,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R138_C225,MH-003,2023,18.912456,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R139_C224,MH-003,2023,18.912187,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R141_C222,MH-003,2023,18.911648,73.502357,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R141_C224,MH-003,2023,18.911648,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R141_C225,MH-003,2023,18.911648,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R142_C224,MH-003,2023,18.911378,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R142_C225,MH-003,2023,18.911378,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R143_C223,MH-003,2023,18.911109,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R143_C224,MH-003,2023,18.911109,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R143_C225,MH-003,2023,18.911109,73.503166,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R144_C223,MH-003,2023,18.910839,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R144_C224,MH-003,2023,18.910839,73.502896,0,True,True,cnn_test,MH-003_C15
MH-003_2023_R146_C223,MH-003,2023,18.9103,73.502627,0,True,True,cnn_test,MH-003_C15
MH-003_2024_R008_C078,MH-003,2024,18.947491,73.46355,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R010_C077,MH-003,2024,18.946952,73.463281,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R011_C018,MH-003,2024,18.946682,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R011_C020,MH-003,2024,18.946682,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R011_C077,MH-003,2024,18.946682,73.463281,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R012_C018,MH-003,2024,18.946413,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C020,MH-003,2024,18.946413,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C021,MH-003,2024,18.946413,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C022,MH-003,2024,18.946413,73.448459,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C023,MH-003,2024,18.946413,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C025,MH-003,2024,18.946413,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C026,MH-003,2024,18.946413,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R012_C027,MH-003,2024,18.946413,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C018,MH-003,2024,18.946143,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C019,MH-003,2024,18.946143,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C021,MH-003,2024,18.946143,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C022,MH-003,2024,18.946143,73.448459,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C025,MH-003,2024,18.946143,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C026,MH-003,2024,18.946143,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C027,MH-003,2024,18.946143,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C028,MH-003,2024,18.946143,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R013_C076,MH-003,2024,18.946143,73.463011,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R014_C018,MH-003,2024,18.945874,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C019,MH-003,2024,18.945874,73.44765,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C020,MH-003,2024,18.945874,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C024,MH-003,2024,18.945874,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C025,MH-003,2024,18.945874,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C026,MH-003,2024,18.945874,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C027,MH-003,2024,18.945874,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C028,MH-003,2024,18.945874,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R014_C076,MH-003,2024,18.945874,73.463011,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R015_C017,MH-003,2024,18.945604,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C024,MH-003,2024,18.945604,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C025,MH-003,2024,18.945604,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C026,MH-003,2024,18.945604,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C027,MH-003,2024,18.945604,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C028,MH-003,2024,18.945604,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R015_C075,MH-003,2024,18.945604,73.462742,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R016_C019,MH-003,2024,18.945335,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R016_C020,MH-003,2024,18.945335,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R016_C021,MH-003,2024,18.945335,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R016_C022,MH-003,2024,18.945335,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R016_C023,MH-003,2024,18.945335,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R016_C075,MH-003,2024,18.945335,73.462742,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R017_C011,MH-003,2024,18.945065,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R017_C012,MH-003,2024,18.945065,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R017_C014,MH-003,2024,18.945065,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R017_C015,MH-003,2024,18.945065,73.446572,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C016,MH-003,2024,18.945065,73.446842,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C017,MH-003,2024,18.945065,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C018,MH-003,2024,18.945065,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C020,MH-003,2024,18.945065,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C021,MH-003,2024,18.945065,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C022,MH-003,2024,18.945065,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C023,MH-003,2024,18.945065,73.448728,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C024,MH-003,2024,18.945065,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C027,MH-003,2024,18.945065,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C028,MH-003,2024,18.945065,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R017_C075,MH-003,2024,18.945065,73.462742,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R018_C007,MH-003,2024,18.944796,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R018_C008,MH-003,2024,18.944796,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R018_C009,MH-003,2024,18.944796,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R018_C010,MH-003,2024,18.944796,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R018_C013,MH-003,2024,18.944796,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R018_C015,MH-003,2024,18.944796,73.446572,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C016,MH-003,2024,18.944796,73.446842,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C017,MH-003,2024,18.944796,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C018,MH-003,2024,18.944796,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C020,MH-003,2024,18.944796,73.44792,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C021,MH-003,2024,18.944796,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C022,MH-003,2024,18.944796,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C023,MH-003,2024,18.944796,73.448728,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C024,MH-003,2024,18.944796,73.448997,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C025,MH-003,2024,18.944796,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C027,MH-003,2024,18.944796,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C028,MH-003,2024,18.944796,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R018_C076,MH-003,2024,18.944796,73.463011,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R019_C007,MH-003,2024,18.944526,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C008,MH-003,2024,18.944526,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C009,MH-003,2024,18.944526,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C010,MH-003,2024,18.944526,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C012,MH-003,2024,18.944526,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C013,MH-003,2024,18.944526,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C014,MH-003,2024,18.944526,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R019_C015,MH-003,2024,18.944526,73.446572,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C017,MH-003,2024,18.944526,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C019,MH-003,2024,18.944526,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C020,MH-003,2024,18.944526,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C021,MH-003,2024,18.944526,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C022,MH-003,2024,18.944526,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C023,MH-003,2024,18.944526,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C024,MH-003,2024,18.944526,73.448997,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C025,MH-003,2024,18.944526,73.449267,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C027,MH-003,2024,18.944526,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R019_C028,MH-003,2024,18.944526,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C007,MH-003,2024,18.944257,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C008,MH-003,2024,18.944257,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C009,MH-003,2024,18.944257,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C010,MH-003,2024,18.944257,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C011,MH-003,2024,18.944257,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C012,MH-003,2024,18.944257,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C013,MH-003,2024,18.944257,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C014,MH-003,2024,18.944257,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R020_C015,MH-003,2024,18.944257,73.446572,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C016,MH-003,2024,18.944257,73.446842,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C017,MH-003,2024,18.944257,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C018,MH-003,2024,18.944257,73.447381,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C019,MH-003,2024,18.944257,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C020,MH-003,2024,18.944257,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C021,MH-003,2024,18.944257,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C022,MH-003,2024,18.944257,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C023,MH-003,2024,18.944257,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C024,MH-003,2024,18.944257,73.448997,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C025,MH-003,2024,18.944257,73.449267,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C026,MH-003,2024,18.944257,73.449536,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R020_C077,MH-003,2024,18.944257,73.463281,0,False,True,cnn_train,MH-003_C5
MH-003_2024_R021_C007,MH-003,2024,18.943987,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C008,MH-003,2024,18.943987,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C009,MH-003,2024,18.943987,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C010,MH-003,2024,18.943987,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C011,MH-003,2024,18.943987,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C012,MH-003,2024,18.943987,73.445764,1,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C013,MH-003,2024,18.943987,73.446033,1,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C014,MH-003,2024,18.943987,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2024_R021_C015,MH-003,2024,18.943987,73.446572,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C016,MH-003,2024,18.943987,73.446842,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C017,MH-003,2024,18.943987,73.447111,0,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C018,MH-003,2024,18.943987,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C019,MH-003,2024,18.943987,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C020,MH-003,2024,18.943987,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C021,MH-003,2024,18.943987,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2024_R021_C022,MH-003,2024,18.943987,73.448459,1,False,True,cnn_train,MH-003_C1
